aX,aY,aZ,gX,gY,gZ
1.765,2.516,0.948,-62.195,-21.362,-24.536
-0.564,-1.179,1.779,183.044,20.996,-14.893
-0.238,-2.076,1.179,203.674,98.633,10.315
1.252,-0.658,0.907,26.306,126.831,57.373
1.522,0.004,0.712,-79.712,119.507,54.382
1.084,0.087,0.671,-86.304,105.713,46.326
0.885,0.100,0.581,-70.679,103.760,51.331
0.818,-0.066,0.449,-70.251,110.474,55.969
0.768,-0.134,0.289,-90.149,118.286,56.641
0.814,-0.126,0.139,-114.990,120.850,47.852
0.867,-0.112,0.051,-127.258,118.103,32.776
0.819,-0.117,-0.036,-124.817,116.272,15.503
0.738,-0.144,-0.155,-113.342,118.774,-0.305
0.681,-0.171,-0.282,-101.440,124.817,-9.705
0.616,-0.188,-0.404,-91.370,131.958,-12.878
0.561,-0.209,-0.508,-81.970,137.085,-12.390
0.526,-0.251,-0.577,-71.838,140.442,-10.620
0.481,-0.295,-0.623,-59.692,142.944,-10.376
0.459,-0.380,-0.655,-45.471,145.264,-12.939
0.412,-0.497,-0.682,-33.691,147.766,-16.418
0.363,-0.595,-0.721,-30.579,148.926,-16.357
0.349,-0.697,-0.784,-38.208,145.142,-10.437
0.394,-0.677,-0.868,-53.467,136.719,-0.671
0.451,-0.614,-0.906,-69.702,122.681,6.287
0.481,-0.572,-0.910,-81.299,106.995,14.099
0.553,-0.585,-0.923,-83.252,93.750,21.118
0.616,-0.555,-0.909,-77.087,81.543,25.024
0.619,-0.533,-0.898,-69.519,70.129,26.306
0.630,-0.475,-0.922,-61.462,58.838,25.146
0.700,-0.455,-0.914,-48.340,47.302,20.996
0.724,-0.465,-0.895,-33.386,35.583,17.456
0.711,-0.474,-0.865,-20.264,23.987,15.381
0.711,-0.464,-0.833,-12.512,13.000,14.221
0.713,-0.456,-0.814,-9.216,2.991,13.916
0.727,-0.434,-0.787,-8.606,-4.333,13.428
0.756,-0.406,-0.780,-9.033,-10.315,12.268
0.757,-0.398,-0.736,-7.996,-15.686,10.559
0.776,-0.349,-0.707,-7.385,-20.203,8.484
0.786,-0.359,-0.654,-3.784,-23.010,6.226
0.763,-0.371,-0.640,-2.319,-25.085,5.310
0.823,-0.394,-0.649,-5.127,-29.297,5.981
0.909,-0.418,-0.630,-10.986,-36.865,7.690
0.957,-0.394,-0.665,-19.104,-47.485,8.911
0.980,-0.323,-0.613,-25.879,-60.974,6.775
0.984,-0.304,-0.636,-29.907,-74.219,4.395
0.991,-0.266,-0.603,-27.649,-89.172,2.563
0.968,-0.267,-0.529,-16.968,-100.403,0.244
0.918,-0.293,-0.437,-4.333,-108.337,3.967
0.852,-0.336,-0.359,5.737,-111.694,13.245
0.803,-0.363,-0.287,10.254,-109.375,21.118
0.783,-0.370,-0.217,10.315,-102.173,24.353
0.766,-0.386,-0.156,7.568,-91.431,25.940
0.755,-0.407,-0.132,2.258,-77.942,29.114
0.779,-0.412,-0.115,-6.165,-63.843,32.349
0.838,-0.413,-0.112,-16.418,-51.270,32.654
0.899,-0.376,-0.106,-27.161,-42.786,30.823
0.933,-0.334,-0.104,-34.973,-38.391,27.893
0.934,-0.284,-0.103,-38.452,-35.645,25.391
0.928,-0.234,-0.095,-37.292,-33.569,23.193
0.915,-0.196,-0.090,-32.104,-31.311,20.020
0.890,-0.174,-0.085,-24.597,-28.198,15.991
0.872,-0.170,-0.073,-16.174,-23.926,12.207
0.873,-0.182,-0.056,-8.728,-18.677,9.033
0.882,-0.201,-0.030,-2.441,-13.123,5.737
0.888,-0.217,-0.011,2.014,-7.263,2.197
0.881,-0.233,-0.003,4.150,-1.587,-0.427
0.883,-0.253,-0.015,4.089,4.883,-1.587
0.910,-0.268,-0.034,2.136,10.742,-2.380
0.930,-0.273,-0.059,-0.488,14.587,-3.540
0.932,-0.269,-0.079,-2.197,16.174,-4.944
0.930,-0.266,-0.094,-2.869,17.273,-6.104
0.915,-0.275,-0.110,-2.258,18.188,-6.775
0.901,-0.298,-0.123,-1.709,19.226,-7.019
0.884,-0.322,-0.140,-2.075,20.264,-7.141
0.877,-0.330,-0.143,-3.418,21.851,-7.324
0.894,-0.339,-0.142,-5.066,23.437,-7.202
0.921,-0.350,-0.151,-6.958,24.170,-7.019
0.936,-0.356,-0.165,-8.301,23.010,-7.324
0.935,-0.366,-0.172,-8.301,20.081,-7.202
0.927,-0.379,-0.180,-7.629,16.907,-6.592
0.926,-0.369,-0.188,-7.812,14.099,-6.165
0.918,-0.349,-0.196,-8.423,11.292,-7.019
0.895,-0.334,-0.201,-7.263,8.850,-9.094
0.864,-0.339,-0.196,-3.906,7.568,-11.902
0.836,-0.350,-0.187,-2.258,8.484,-15.259
0.837,-0.368,-0.187,-3.418,10.986,-18.738
0.866,-0.384,-0.196,-5.005,13.611,-22.095
0.905,-0.394,-0.216,-6.165,14.099,-25.269
0.941,-0.401,-0.228,-4.883,12.146,-27.222
0.964,-0.419,-0.238,-2.197,8.179,-27.588
0.972,-0.418,-0.233,1.221,2.686,-26.306
0.956,-0.408,-0.217,5.676,-1.953,-23.376
0.944,-0.414,-0.191,10.681,-5.127,-19.104
0.927,-0.421,-0.171,14.954,-7.019,-13.367
0.907,-0.426,-0.157,16.846,-6.714,-8.362
0.884,-0.425,-0.156,16.541,-4.272,-4.822
0.870,-0.422,-0.154,13.306,-0.732,-2.136
0.865,-0.412,-0.156,8.362,3.357,-0.244
0.886,-0.399,-0.168,2.625,7.385,0.793
0.932,-0.385,-0.186,-2.502,9.338,0.854
0.958,-0.378,-0.193,-4.456,8.850,1.038
0.944,-0.373,-0.193,-3.479,7.141,1.099
0.909,-0.379,-0.180,-1.343,5.676,1.099
0.880,-0.384,-0.181,0.366,5.920,1.526
0.857,-0.383,-0.182,1.282,8.057,2.014

-0.739,-4.000,3.869,851.440,-35.400,-212.524
2.881,-4.000,-1.753,167.358,274.658,215.515
3.558,1.929,-1.511,-102.539,85.999,415.161
2.091,1.887,0.307,-297.241,-31.006,-77.698
-0.123,0.578,1.374,-137.268,-51.880,-56.030
0.215,-1.641,1.384,-38.635,24.353,14.771
1.102,-1.255,0.929,-49.805,81.604,56.885
1.144,-0.178,0.756,-89.661,97.473,99.609
0.839,-0.072,0.729,-94.360,96.985,101.196
0.882,-0.118,0.701,-90.210,99.731,98.755
0.919,-0.206,0.587,-101.868,108.215,102.783
0.895,-0.234,0.400,-126.953,115.784,106.201
0.933,-0.172,0.241,-149.109,118.286,98.877
1.017,-0.101,0.107,-153.625,117.249,80.750
1.049,-0.097,-0.017,-140.137,112.671,55.176
0.950,-0.107,-0.133,-114.746,106.018,22.888
0.877,-0.154,-0.276,-84.839,103.271,0.244
0.830,-0.249,-0.436,-56.763,101.563,-15.625
0.735,-0.370,-0.536,-33.813,99.731,-28.259
0.614,-0.524,-0.581,-18.921,98.511,-33.997
0.529,-0.676,-0.592,-11.963,98.694,-35.217
0.486,-0.786,-0.579,-9.644,100.403,-34.668
0.457,-0.854,-0.567,-10.559,103.821,-31.311
0.443,-0.885,-0.579,-15.564,108.704,-22.339
0.453,-0.874,-0.598,-23.132,112.671,-7.202
0.481,-0.859,-0.611,-31.555,112.183,7.202
0.523,-0.816,-0.627,-39.856,107.727,20.935
0.582,-0.743,-0.661,-48.523,101.135,34.302
0.633,-0.707,-0.729,-56.396,91.797,45.593
0.669,-0.619,-0.789,-61.523,79.590,53.589
0.686,-0.516,-0.782,-58.838,66.467,55.969
0.650,-0.472,-0.752,-50.293,55.542,55.237
0.611,-0.468,-0.752,-40.894,46.753,53.223
0.623,-0.449,-0.760,-34.729,38.879,50.659
0.655,-0.416,-0.728,-29.480,31.494,48.462
0.670,-0.387,-0.659,-24.658,24.475,45.105
0.662,-0.365,-0.593,-22.705,19.531,41.321
0.673,-0.346,-0.543,-23.437,16.846,37.598
0.703,-0.320,-0.515,-23.865,15.564,34.119
0.750,-0.295,-0.499,-23.437,14.526,30.945
0.807,-0.274,-0.480,-21.423,12.817,27.466
0.854,-0.240,-0.456,-17.944,10.498,24.170
0.862,-0.207,-0.448,-13.062,8.240,19.653
0.856,-0.179,-0.442,-6.653,8.240,15.991
0.865,-0.176,-0.438,0.183,8.850,13.733
0.856,-0.184,-0.426,6.226,8.972,10.071
0.828,-0.193,-0.417,10.925,8.667,6.592
0.791,-0.227,-0.418,13.489,9.338,3.540
0.761,-0.258,-0.419,14.160,11.658,1.953
0.772,-0.288,-0.422,11.475,13.733,2.075
0.805,-0.328,-0.401,5.981,14.648,3.174
0.820,-0.329,-0.383,-1.587,14.771,3.662
0.838,-0.311,-0.382,-8.179,13.672,2.808
0.854,-0.292,-0.372,-11.108,11.536,1.709
0.856,-0.274,-0.365,-10.376,8.911,1.648
0.848,-0.253,-0.369,-6.897,6.775,1.648
0.836,-0.226,-0.372,-0.610,5.432,0.671
0.828,-0.218,-0.383,8.667,4.700,-1.526
0.828,-0.260,-0.380,19.592,4.822,-5.005
0.849,-0.327,-0.376,28.748,5.127,-8.789
0.893,-0.398,-0.361,32.349,4.395,-11.719
0.912,-0.447,-0.338,28.503,1.709,-12.878
0.902,-0.474,-0.314,20.325,-0.977,-12.695
0.882,-0.488,-0.298,10.132,-2.625,-11.169
0.871,-0.491,-0.288,-0.183,-3.296,-8.423
0.878,-0.485,-0.278,-9.094,-2.625,-4.639
0.882,-0.452,-0.269,-14.954,-0.793,-0.916
0.867,-0.407,-0.274,-18.250,1.282,1.709
0.856,-0.377,-0.293,-18.799,4.211,3.113
0.857,-0.361,-0.318,-17.395,7.568,3.052
0.868,-0.354,-0.344,-15.503,9.766,1.953
0.880,-0.358,-0.360,-13.794,10.193,-0.183
0.881,-0.367,-0.369,-12.268,8.911,-1.709
0.873,-0.374,-0.369,-10.315,6.714,-3.418
0.866,-0.384,-0.366,-8.728,4.578,-5.310
0.871,-0.410,-0.355,-7.141,2.808,-5.981
0.875,-0.438,-0.337,-6.348,1.160,-4.150
0.864,-0.457,-0.320,-7.080,-0.122,-1.465
0.847,-0.445,-0.310,-9.216,-0.183,0.488
0.844,-0.433,-0.306,-11.108,1.221,2.075
0.849,-0.417,-0.312,-12.512,3.479,3.540
0.854,-0.404,-0.315,-13.611,5.676,4.944
0.862,-0.393,-0.309,-14.893,7.446,6.409
0.868,-0.384,-0.306,-16.541,8.972,7.812
0.870,-0.367,-0.313,-16.541,10.620,8.240
0.873,-0.362,-0.325,-14.709,11.780,7.324
0.878,-0.368,-0.331,-12.390,12.146,5.737
0.872,-0.389,-0.334,-11.169,11.292,3.662
0.860,-0.406,-0.331,-11.780,10.254,2.075
0.849,-0.414,-0.328,-14.221,9.827,2.014
0.844,-0.414,-0.331,-17.212,10.376,3.296
0.846,-0.411,-0.331,-19.470,11.536,5.188
0.860,-0.417,-0.333,-20.874,12.634,7.141
0.880,-0.415,-0.336,-22.400,13.000,9.277
0.887,-0.402,-0.342,-23.621,12.512,11.108
0.894,-0.401,-0.349,-23.560,11.108,12.268
0.899,-0.403,-0.339,-22.644,9.094,12.695
0.887,-0.400,-0.331,-22.522,6.836,12.939
0.859,-0.393,-0.329,-22.339,5.737,13.184
0.835,-0.386,-0.332,-22.339,6.104,13.428
0.822,-0.372,-0.331,-21.973,7.874,13.428
0.831,-0.377,-0.337,-21.667,10.010,13.428
0.868,-0.375,-0.349,-21.667,11.108,13.428
0.868,-0.364,-0.363,-22.095,11.353,13.916
0.870,-0.351,-0.364,-20.935,10.193,13.245
0.869,-0.349,-0.364,-18.127,8.972,12.146
0.863,-0.355,-0.367,-15.625,7.324,10.620
0.845,-0.346,-0.373,-13.489,6.470,8.850
0.827,-0.341,-0.379,-11.108,6.592,6.958
0.811,-0.346,-0.376,-8.728,7.690,5.005
0.863,-0.364,-0.387,-6.531,8.301,3.296
0.881,-0.375,-0.379,-4.578,8.911,3.601
0.880,-0.388,-0.356,-3.357,7.507,3.906
0.880,-0.393,-0.336,-3.845,6.287,5.127
0.888,-0.391,-0.323,-5.188,5.432,6.958
0.883,-0.371,-0.316,-7.141,5.188,8.545
0.871,-0.344,-0.321,-8.545,6.104,8.972
0.860,-0.323,-0.332,-8.179,7.935,8.484
0.860,-0.320,-0.343,-6.775,9.766,6.897

-0.144,-4.000,3.483,482.971,-28.625,-133.301
4.000,-4.000,-0.795,68.359,292.847,163.757
3.789,0.708,-1.698,-144.348,121.826,169.250
1.621,2.727,-0.307,-185.303,-43.335,52.307
-0.121,-0.092,1.081,20.020,-61.096,-8.423
-0.448,-1.724,1.396,110.901,-11.658,-15.259
0.675,-1.209,1.098,50.903,49.255,42.358
1.238,-0.256,1.001,-28.198,73.120,76.965
1.099,-0.293,0.880,-53.894,78.552,73.242
0.922,-0.307,0.825,-63.538,80.933,72.571
0.850,-0.338,0.699,-93.384,86.548,77.454
0.817,-0.214,0.545,-128.235,95.215,80.078
0.861,-0.097,0.375,-146.973,102.905,70.984
0.968,-0.113,0.223,-138.977,106.506,49.927
0.896,-0.185,0.092,-112.610,106.995,21.790
0.752,-0.255,-0.036,-81.055,109.070,-3.723
0.657,-0.394,-0.167,-53.955,114.136,-20.386
0.602,-0.541,-0.303,-39.063,118.835,-27.649
0.550,-0.644,-0.433,-39.490,120.239,-25.513
0.546,-0.696,-0.546,-49.011,116.943,-18.982
0.519,-0.727,-0.609,-58.228,110.596,-12.512
0.499,-0.767,-0.650,-64.392,104.065,-5.371
0.490,-0.788,-0.677,-66.895,99.243,1.465
0.424,-0.781,-0.699,-67.261,95.154,6.653
0.426,-0.743,-0.720,-65.857,92.102,12.573
0.491,-0.709,-0.736,-62.378,86.670,20.447
0.551,-0.679,-0.745,-58.167,78.247,24.963
0.595,-0.645,-0.734,-53.650,68.970,28.625
0.637,-0.636,-0.707,-48.706,59.448,31.494
0.674,-0.609,-0.680,-44.495,51.331,33.569
0.701,-0.577,-0.657,-40.894,45.227,34.851
0.739,-0.557,-0.634,-37.109,40.527,34.668
0.726,-0.528,-0.608,-34.424,36.560,33.081
0.708,-0.489,-0.559,-32.593,33.386,30.212
0.658,-0.483,-0.553,-31.189,31.555,27.527
0.660,-0.441,-0.562,-28.992,31.494,26.062
0.648,-0.426,-0.559,-27.283,34.241,24.658
0.623,-0.455,-0.550,-26.733,38.330,24.719
0.645,-0.485,-0.534,-28.870,42.480,25.574
0.701,-0.467,-0.549,-35.400,45.288,26.245
0.757,-0.399,-0.605,-43.823,46.265,26.672
0.803,-0.336,-0.637,-47.424,45.227,26.733
0.843,-0.300,-0.642,-43.945,42.847,25.635
0.872,-0.273,-0.623,-35.034,38.757,22.766
0.876,-0.266,-0.602,-23.315,34.363,18.616
0.870,-0.277,-0.581,-11.658,30.029,13.855
0.871,-0.316,-0.572,-2.869,25.391,9.338
0.864,-0.350,-0.565,1.648,20.325,6.104
0.848,-0.371,-0.552,2.625,15.442,4.395
0.839,-0.386,-0.537,1.770,11.414,4.944
0.823,-0.394,-0.518,0.061,7.996,6.653
0.815,-0.390,-0.495,-2.197,5.981,9.155
0.837,-0.389,-0.481,-5.554,4.822,11.902
0.862,-0.373,-0.471,-9.521,3.357,15.503
0.868,-0.349,-0.464,-13.184,1.465,18.311
0.876,-0.317,-0.455,-15.137,-1.221,19.165
0.875,-0.285,-0.452,-15.442,-4.211,19.043
0.867,-0.263,-0.443,-13.489,-7.507,18.433
0.875,-0.256,-0.424,-10.193,-10.925,17.090
0.892,-0.254,-0.401,-5.676,-14.709,14.099
0.894,-0.254,-0.381,-0.732,-18.799,11.230
0.878,-0.270,-0.365,4.211,-22.034,8.850
0.853,-0.304,-0.347,8.911,-23.743,7.690
0.828,-0.324,-0.318,12.085,-23.193,7.507
0.812,-0.338,-0.297,12.695,-20.630,7.202
0.789,-0.341,-0.281,10.803,-15.808,7.385
0.771,-0.361,-0.270,7.263,-8.850,7.751
0.772,-0.366,-0.275,1.282,-1.282,7.996
0.800,-0.358,-0.296,-6.775,5.371,7.324
0.853,-0.345,-0.316,-13.611,9.827,5.371
0.890,-0.338,-0.334,-17.578,10.071,4.211
0.900,-0.326,-0.341,-20.081,7.446,3.906
0.894,-0.318,-0.338,-20.630,4.150,3.601
0.873,-0.299,-0.343,-19.531,1.648,3.113
0.857,-0.296,-0.356,-16.785,0.366,1.953
0.828,-0.301,-0.361,-12.817,-0.671,0.732
0.807,-0.304,-0.362,-9.705,-0.488,0.000
0.807,-0.312,-0.366,-7.263,0.671,-1.160
0.807,-0.330,-0.377,-5.310,1.648,-2.197
0.812,-0.358,-0.375,-4.333,2.258,-2.808
0.812,-0.386,-0.363,-4.700,2.502,-2.808
0.821,-0.406,-0.346,-6.592,3.052,-2.380
0.845,-0.394,-0.336,-9.277,3.601,-1.831
0.871,-0.385,-0.339,-10.986,3.540,-1.404
0.885,-0.389,-0.332,-10.315,2.014,0.183
0.889,-0.400,-0.320,-8.240,-0.183,2.686
0.885,-0.390,-0.307,-5.981,-1.953,2.991
0.871,-0.378,-0.296,-4.761,-2.686,2.869
0.870,-0.373,-0.295,-3.601,-2.197,2.075
0.878,-0.369,-0.289,-1.709,-1.465,0.854
0.886,-0.371,-0.284,0.366,-1.282,-0.549
0.885,-0.372,-0.279,2.075,-1.404,-1.221
0.882,-0.375,-0.278,3.540,-1.648,-1.953
0.881,-0.385,-0.277,4.883,-1.831,-3.052
0.886,-0.394,-0.275,6.165,-1.831,-3.662
0.882,-0.390,-0.283,7.690,-1.831,-4.089
0.867,-0.394,-0.289,9.216,-1.648,-4.333
0.860,-0.418,-0.295,10.681,-1.282,-3.906
0.863,-0.436,-0.293,10.681,-0.488,-2.563
0.875,-0.437,-0.289,8.972,0.244,-1.465
0.889,-0.438,-0.290,6.836,0.244,-0.488
0.889,-0.426,-0.289,4.150,-0.427,1.526
0.882,-0.409,-0.283,1.099,-1.221,3.418
0.886,-0.390,-0.270,-1.282,-1.465,4.822
0.894,-0.384,-0.258,-2.380,-1.343,5.554
0.889,-0.375,-0.250,-2.930,-0.916,5.493
0.880,-0.361,-0.250,-3.479,-0.061,5.554
0.875,-0.347,-0.250,-4.028,1.221,5.554
0.869,-0.347,-0.253,-3.906,3.174,5.249
0.864,-0.346,-0.257,-3.479,5.554,4.944
0.869,-0.345,-0.255,-3.052,8.362,4.150
0.878,-0.342,-0.259,-2.747,10.925,3.296
0.882,-0.343,-0.275,-2.686,12.634,2.441
0.878,-0.344,-0.294,-2.563,13.123,2.075
0.874,-0.348,-0.299,-2.258,12.878,1.526
0.870,-0.355,-0.303,-2.014,12.207,1.160
0.859,-0.359,-0.301,-2.319,12.024,1.404
0.849,-0.358,-0.302,-3.540,12.634,1.831
0.846,-0.368,-0.305,-5.188,13.550,2.747

0.424,-4.000,2.002,567.993,343.872,-60.852
4.000,-4.000,-0.617,15.381,393.738,191.650
4.000,-0.620,-0.814,-23.560,103.027,168.091
2.853,1.206,-0.355,-187.561,-132.935,39.551
0.158,-0.047,0.624,-98.267,-205.750,4.028
-0.556,-0.656,1.033,-72.388,-208.008,21.790
-0.254,-0.283,0.975,-81.848,-154.602,24.292
-0.120,0.053,0.919,-86.060,-69.702,12.085
0.040,-0.183,1.084,-72.266,10.498,6.470
0.621,-0.104,1.113,-70.740,80.078,10.925
1.113,0.018,0.983,-80.688,123.413,16.174
1.193,-0.053,0.807,-86.487,142.517,19.348
1.131,-0.189,0.578,-92.651,145.325,11.536
1.096,-0.279,0.364,-103.638,140.869,1.526
1.076,-0.338,0.249,-113.464,135.498,-5.554
0.888,-0.409,0.166,-110.779,133.423,-21.240
0.764,-0.521,0.043,-95.581,142.761,-37.292
0.660,-0.664,-0.125,-75.073,159.607,-49.255
0.556,-0.764,-0.316,-57.800,177.673,-52.002
0.523,-0.850,-0.485,-48.218,189.026,-45.044
0.527,-0.919,-0.597,-43.274,190.857,-31.372
0.495,-0.968,-0.693,-42.419,185.181,-15.259
0.456,-1.026,-0.789,-45.593,173.767,-1.770
0.470,-1.044,-0.875,-51.147,157.471,7.629
0.491,-1.009,-0.927,-55.542,138.367,14.282
0.501,-0.947,-0.948,-54.626,119.385,19.409
0.507,-0.862,-0.946,-48.462,102.112,25.452
0.512,-0.804,-0.922,-41.138,88.135,33.936
0.524,-0.755,-0.889,-35.400,76.233,43.457
0.557,-0.720,-0.843,-31.982,65.125,50.415
0.583,-0.687,-0.802,-30.579,54.138,54.688
0.596,-0.641,-0.748,-30.701,43.701,56.335
0.598,-0.585,-0.692,-31.006,35.767,55.847
0.605,-0.525,-0.632,-29.175,31.067,53.955
0.648,-0.487,-0.581,-24.597,28.931,51.270
0.714,-0.454,-0.542,-18.738,28.076,48.401
0.719,-0.433,-0.519,-12.756,26.917,44.861
0.711,-0.403,-0.492,-8.972,26.917,43.091
0.720,-0.392,-0.470,-7.751,28.992,42.358
0.731,-0.377,-0.458,-7.996,32.410,41.077
0.740,-0.368,-0.467,-9.644,36.377,39.368
0.737,-0.339,-0.504,-12.207,38.635,37.048
0.731,-0.305,-0.543,-13.672,39.001,33.508
0.740,-0.284,-0.563,-13.123,38.452,30.090
0.769,-0.278,-0.559,-9.766,36.621,27.527
0.789,-0.289,-0.556,-6.042,33.691,25.391
0.794,-0.299,-0.557,-3.174,30.151,23.804
0.794,-0.292,-0.555,-1.831,26.672,23.315
0.808,-0.279,-0.556,-2.075,22.705,23.376
0.803,-0.273,-0.560,-2.869,18.860,23.743
0.783,-0.267,-0.566,-4.761,16.357,24.048
0.783,-0.255,-0.560,-6.470,14.893,23.621
0.808,-0.244,-0.555,-7.812,13.000,22.705
0.818,-0.243,-0.556,-8.057,9.277,21.484
0.795,-0.243,-0.550,-9.399,6.226,19.836
0.779,-0.233,-0.540,-11.292,4.395,18.005
0.786,-0.222,-0.524,-12.085,2.808,15.747
0.802,-0.218,-0.506,-11.475,1.404,13.184
0.806,-0.221,-0.491,-9.460,-0.488,10.315
0.796,-0.240,-0.482,-6.226,-2.197,7.446
0.776,-0.264,-0.473,-4.517,-2.808,5.310
0.752,-0.264,-0.469,-3.601,-1.587,3.967
0.743,-0.268,-0.473,-2.869,0.793,3.296
0.748,-0.277,-0.481,-1.953,3.418,3.296
0.760,-0.280,-0.493,-1.831,5.737,3.662
0.770,-0.283,-0.498,-2.625,6.714,3.723
0.780,-0.290,-0.506,-3.784,6.653,4.089
0.801,-0.290,-0.518,-4.883,5.066,4.211
0.823,-0.291,-0.516,-5.615,1.892,3.845
0.832,-0.298,-0.503,-5.432,-2.136,3.113
0.821,-0.298,-0.492,-5.127,-6.226,2.197
0.800,-0.298,-0.479,-4.456,-9.705,1.038
0.797,-0.306,-0.464,-3.357,-11.963,0.244
0.810,-0.318,-0.443,-2.441,-13.733,-0.366
0.814,-0.326,-0.417,-2.441,-14.709,-0.549
0.809,-0.321,-0.399,-3.357,-15.137,-0.244
0.799,-0.315,-0.384,-4.272,-14.709,-0.183
0.798,-0.321,-0.392,-4.395,-12.756,-0.122
0.804,-0.330,-0.398,-4.517,-10.254,0.122
0.814,-0.329,-0.406,-4.272,-7.507,-0.122
0.808,-0.326,-0.414,-3.601,-5.371,-0.793
0.815,-0.329,-0.428,-1.953,-4.028,-1.465
0.839,-0.349,-0.438,-0.122,-4.150,-2.502
0.853,-0.373,-0.427,0.854,-5.859,-3.540
0.847,-0.382,-0.417,0.183,-7.935,-3.723
0.829,-0.379,-0.417,-1.343,-9.705,-2.930
0.816,-0.367,-0.418,-2.075,-10.742,-2.014
0.806,-0.364,-0.422,-1.831,-10.986,-1.465
0.835,-0.368,-0.424,-2.014,-11.536,-1.221
0.869,-0.364,-0.425,-2.197,-13.123,-1.099
0.867,-0.366,-0.419,-2.625,-16.541,-1.038
0.848,-0.366,-0.401,-3.418,-19.653,-0.916
0.848,-0.361,-0.374,-4.150,-21.179,-0.671
0.877,-0.366,-0.346,-3.967,-21.057,-0.427
0.910,-0.371,-0.321,-3.784,-20.752,-0.427
0.915,-0.368,-0.304,-4.211,-21.057,-0.244
0.898,-0.357,-0.294,-4.333,-21.118,-0.610
0.877,-0.350,-0.293,-3.113,-20.203,-0.977
0.855,-0.352,-0.279,-1.160,-17.883,-1.465
0.836,-0.354,-0.265,1.160,-13.428,-2.136
0.835,-0.363,-0.260,2.991,-7.629,-2.197
0.853,-0.376,-0.264,4.333,-1.709,-1.892
0.875,-0.378,-0.280,4.700,2.686,-1.404
0.887,-0.380,-0.299,4.456,5.554,-1.160
0.906,-0.392,-0.311,4.456,6.714,-0.793
0.926,-0.396,-0.319,3.662,5.676,-0.061
0.921,-0.382,-0.319,1.770,2.869,0.671
0.896,-0.385,-0.309,0.549,0.244,1.465
0.876,-0.378,-0.295,-0.122,-0.916,2.075
0.868,-0.372,-0.292,-0.977,-0.549,2.625
0.863,-0.364,-0.294,-1.709,0.854,3.601
0.859,-0.357,-0.297,-2.014,1.709,4.089
0.856,-0.354,-0.299,-2.197,2.869,4.333
0.858,-0.346,-0.306,-2.869,4.028,4.517
0.868,-0.340,-0.315,-3.113,4.517,4.089
0.873,-0.338,-0.321,-3.052,4.211,3.479
0.863,-0.341,-0.325,-3.113,2.808,2.869
0.853,-0.338,-0.323,-3.235,1.953,2.197
0.851,-0.337,-0.325,-3.418,2.136,2.197

-1.126,-1.489,4.000,269.043,-380.127,-122.498
1.405,-4.000,0.038,334.229,202.454,-55.786
1.604,-0.598,-1.104,-230.835,306.274,397.705
3.535,3.984,-1.856,-321.838,101.624,198.792
2.187,2.804,0.316,-151.489,7.019,49.927
0.187,0.266,1.094,151.245,19.714,-31.433
-0.276,-1.963,1.053,296.753,71.106,-57.007
0.661,-1.411,0.893,183.228,102.600,-5.432
1.248,-0.169,0.635,7.446,106.567,18.982
1.160,0.034,0.563,-71.655,99.365,20.020
0.987,-0.007,0.491,-78.186,95.520,24.414
0.825,-0.171,0.325,-76.172,100.586,34.302
0.761,-0.263,0.158,-87.952,104.858,42.236
0.797,-0.221,0.050,-107.178,101.379,38.391
0.817,-0.184,-0.031,-120.361,93.628,21.790
0.771,-0.179,-0.145,-120.789,88.074,1.465
0.725,-0.201,-0.313,-111.755,88.013,-14.404
0.677,-0.254,-0.478,-98.145,91.675,-23.315
0.632,-0.338,-0.586,-84.839,96.313,-25.513
0.596,-0.451,-0.640,-73.547,98.572,-25.635
0.556,-0.562,-0.686,-64.758,97.839,-27.222
0.547,-0.675,-0.749,-59.509,92.651,-30.762
0.579,-0.752,-0.805,-58.472,82.825,-35.278
0.576,-0.792,-0.834,-60.791,71.228,-33.142
0.587,-0.782,-0.842,-65.796,59.204,-22.461
0.610,-0.754,-0.821,-68.604,46.021,-10.010
0.638,-0.729,-0.777,-67.932,31.250,-1.465
0.561,-0.710,-0.717,-65.613,16.785,5.676
0.588,-0.707,-0.644,-62.317,6.592,11.841
0.612,-0.674,-0.574,-58.228,0.671,14.893
0.646,-0.651,-0.511,-54.932,-3.052,17.151
0.698,-0.625,-0.452,-51.331,-6.287,18.799
0.748,-0.591,-0.400,-48.706,-9.216,20.813
0.791,-0.557,-0.366,-47.424,-9.949,21.667
0.813,-0.531,-0.350,-46.448,-7.751,21.362
0.827,-0.525,-0.336,-44.739,-4.395,20.020
0.843,-0.518,-0.293,-44.006,-0.244,17.517
0.871,-0.509,-0.237,-43.335,4.028,14.526
0.889,-0.510,-0.200,-41.199,9.583,12.024
0.901,-0.507,-0.190,-38.452,15.076,10.071
0.908,-0.492,-0.197,-35.278,19.409,8.423
0.904,-0.475,-0.215,-30.640,21.606,6.653
0.900,-0.484,-0.210,-25.024,23.071,5.493
0.888,-0.495,-0.200,-19.775,25.208,5.554
0.887,-0.499,-0.215,-16.479,28.076,7.080
0.902,-0.504,-0.241,-15.991,30.457,9.033
0.905,-0.484,-0.272,-17.273,31.982,11.230
0.894,-0.460,-0.304,-18.677,32.349,13.611
0.882,-0.450,-0.333,-19.287,31.433,17.151
0.864,-0.438,-0.340,-19.409,30.151,21.606
