aX,aY,aZ,gX,gY,gZ
0.857,-0.723,-0.233,-6.836,11.902,4.822
0.884,-0.665,-0.219,-6.470,8.789,9.277
0.885,-0.624,-0.209,-7.080,5.554,13.306
0.869,-0.579,-0.188,-9.094,2.930,15.808
0.866,-0.533,-0.172,-11.230,1.831,16.907
0.881,-0.492,-0.160,-12.390,1.892,17.944
0.902,-0.435,-0.150,-11.902,2.075,18.677
0.899,-0.403,-0.138,-10.254,1.587,18.616
0.886,-0.378,-0.124,-9.155,1.282,17.700
0.871,-0.361,-0.119,-9.155,1.770,15.991
0.877,-0.354,-0.124,-9.338,3.113,13.977
0.899,-0.331,-0.136,-8.789,4.944,12.329
0.925,-0.314,-0.146,-6.226,5.432,11.108
0.923,-0.330,-0.147,-2.869,4.333,8.850
0.906,-0.331,-0.149,-0.977,2.258,6.470
0.894,-0.329,-0.155,-0.122,0.244,3.113
0.880,-0.339,-0.153,0.488,-1.465,-0.061
0.895,-0.344,-0.155,1.282,-2.563,-1.770
0.908,-0.345,-0.154,3.174,-3.662,-3.113
0.903,-0.362,-0.144,5.005,-4.883,-3.418
0.878,-0.387,-0.133,5.676,-6.287,-2.991
0.863,-0.408,-0.115,3.540,-7.019,-2.869
0.870,-0.408,-0.099,-1.160,-6.775,-2.991
0.883,-0.400,-0.103,-5.737,-5.981,-3.357
0.891,-0.394,-0.112,-7.629,-5.676,-3.540
0.889,-0.393,-0.119,-7.080,-5.859,-3.113
0.889,-0.406,-0.120,-5.188,-6.409,-2.625
0.898,-0.415,-0.107,-3.174,-7.324,-2.319
0.903,-0.427,-0.090,-2.197,-8.789,-2.136
0.905,-0.429,-0.071,-1.831,-10.010,-2.014
0.900,-0.427,-0.052,-1.892,-10.376,-1.709
0.894,-0.430,-0.035,-2.502,-10.315,-1.526
0.897,-0.423,-0.024,-3.479,-10.010,-1.648
0.906,-0.417,-0.018,-4.089,-9.460,-1.831
0.917,-0.419,-0.013,-3.906,-9.216,-2.563
0.923,-0.421,-0.004,-3.052,-9.094,-3.296
0.930,-0.419,0.005,-1.648,-9.216,-3.845
0.926,-0.423,0.019,-1.038,-9.277,-3.784
0.920,-0.421,0.031,-1.099,-8.667,-3.784
0.915,-0.409,0.037,-1.648,-7.751,-4.211
0.913,-0.414,0.034,-1.709,-6.531,-4.944
0.916,-0.422,0.026,-1.221,-5.188,-5.554
0.920,-0.428,0.021,-0.305,-4.089,-5.554
0.927,-0.437,0.022,0.854,-3.723,-5.066
0.921,-0.451,0.027,1.221,-3.540,-4.150
0.907,-0.457,0.028,0.122,-2.930,-3.113
0.900,-0.451,0.023,-1.648,-1.953,-2.441
0.907,-0.446,0.020,-2.869,-1.099,-2.075
0.914,-0.438,0.015,-3.540,-0.305,-1.648
0.922,-0.428,0.012,-3.601,0.122,-1.099
0.918,-0.426,0.015,-2.991,0.000,-0.610
0.912,-0.423,0.015,-2.808,-0.244,-0.671
0.909,-0.413,0.013,-3.113,-0.122,-1.038
0.900,-0.413,0.006,-2.563,0.061,-1.587
0.893,-0.419,-0.004,-1.709,0.000,-2.075
0.894,-0.424,-0.013,-0.732,-0.122,-2.136
0.893,-0.432,-0.016,0.244,-0.793,-1.892
0.895,-0.437,-0.012,0.977,-1.465,-1.526
0.896,-0.445,-0.006,0.732,-1.953,-0.854
0.893,-0.450,0.001,-0.244,-2.197,-0.305
0.886,-0.453,0.009,-2.258,-1.770,0.122
0.876,-0.445,0.006,-4.395,-1.038,0.549
0.876,-0.437,0.004,-5.920,0.000,0.793
0.884,-0.432,0.001,-6.287,0.854,1.221
0.903,-0.421,0.004,-5.859,1.465,1.770
0.909,-0.414,0.008,-4.944,1.648,2.197
0.908,-0.410,0.012,-3.967,1.648,2.014
0.904,-0.405,0.013,-3.174,1.709,1.099

-0.794,1.480,0.757,10.132,-72.693,397.583
-0.711,2.018,0.693,-31.250,-48.218,344.238
-0.553,2.420,0.561,-43.457,-20.813,282.227
-0.440,2.759,0.380,-27.100,0.977,225.464
-0.308,2.914,0.256,16.296,13.184,171.387
-0.169,2.887,0.183,77.148,16.174,123.474
-0.079,2.654,0.179,135.681,11.536,84.534
-0.035,2.367,0.273,173.218,2.747,53.833
-0.003,2.135,0.401,180.237,-5.127,30.945
0.015,1.978,0.506,158.752,-10.376,13.977
0.028,1.906,0.576,118.713,-12.634,-0.488
0.051,1.903,0.615,70.862,-12.878,-13.794
0.071,1.924,0.622,21.912,-11.963,-28.137
0.101,1.974,0.580,-19.836,-10.559,-45.288
0.124,2.006,0.515,-50.354,-9.277,-65.979
0.144,2.025,0.457,-68.359,-8.606,-88.684
0.157,1.994,0.412,-72.937,-8.362,-114.014
0.181,1.922,0.377,-66.223,-8.728,-138.916
0.193,1.825,0.357,-53.345,-9.766,-161.438
0.187,1.684,0.358,-37.048,-11.353,-182.007
0.181,1.532,0.380,-21.423,-12.390,-198.730
0.178,1.402,0.418,-10.376,-12.085,-210.510
0.179,1.272,0.440,-4.639,-9.399,-218.689
0.188,1.169,0.453,-2.075,-4.700,-229.309
0.213,1.057,0.469,-1.526,0.916,-239.441
0.250,0.961,0.470,-5.127,6.836,-244.873
0.257,0.881,0.468,-11.108,12.817,-249.512
0.224,0.784,0.466,-17.822,18.433,-254.333
0.306,0.709,0.445,-27.588,24.048,-259.033
0.293,0.680,0.417,-36.804,28.625,-264.709
0.275,0.663,0.385,-42.419,31.921,-269.958
0.274,0.619,0.358,-42.114,34.790,-276.550
0.286,0.579,0.331,-36.560,36.804,-284.302
0.287,0.524,0.304,-26.489,37.598,-292.847
0.288,0.431,0.273,-13.428,37.781,-302.429
0.280,0.303,0.244,1.343,37.354,-312.256
0.253,0.111,0.223,17.761,37.048,-321.777
0.227,-0.035,0.185,31.799,38.574,-329.163
0.223,-0.158,0.138,42.664,40.710,-335.571
0.219,-0.319,0.099,53.101,41.199,-340.210
0.239,-0.493,0.061,60.791,39.978,-341.492
0.254,-0.668,0.024,64.758,36.682,-340.942
0.272,-0.916,0.020,66.040,31.738,-337.708
0.311,-1.328,0.020,58.960,28.259,-326.843
0.372,-1.590,0.033,31.006,26.489,-304.626
0.432,-1.623,-0.001,-16.479,22.339,-278.931
0.492,-1.572,-0.027,-65.247,14.526,-249.634
0.555,-1.514,-0.044,-100.220,5.249,-212.830
0.592,-1.412,-0.046,-114.624,-0.732,-171.143
0.558,-1.287,-0.031,-108.459,-0.916,-129.150
0.515,-1.229,0.005,-89.966,4.944,-92.590
0.496,-1.198,0.028,-68.115,15.808,-67.261
0.553,-1.202,0.019,-50.049,29.907,-48.157
0.635,-1.141,0.020,-40.710,39.612,-29.358
0.700,-1.038,0.026,-39.063,43.335,-16.968
0.764,-0.940,0.028,-40.161,41.992,-10.498
0.821,-0.844,0.024,-39.368,38.513,-6.042
0.846,-0.765,0.016,-35.461,34.241,-2.563
0.850,-0.718,0.015,-28.259,30.212,-0.854
0.863,-0.699,0.015,-20.264,27.039,0.366
0.887,-0.679,0.021,-13.672,24.902,1.831
0.905,-0.656,0.032,-9.583,23.010,3.357
0.901,-0.631,0.043,-8.057,21.606,4.944
0.892,-0.617,0.037,-7.812,21.851,5.920
0.889,-0.599,0.019,-7.690,23.376,6.470
0.889,-0.578,0.001,-6.958,24.841,6.714
0.892,-0.564,-0.010,-5.432,25.818,7.263
0.901,-0.560,-0.018,-3.723,25.757,8.362
0.893,-0.559,-0.020,-2.686,24.841,9.460
0.887,-0.550,-0.023,-2.563,23.865,10.559
0.893,-0.528,-0.029,-2.686,22.766,11.902
0.880,-0.522,-0.024,-3.052,21.423,13.000
0.877,-0.512,-0.035,-3.601,19.958,13.977
0.872,-0.501,-0.032,-4.089,19.653,15.625
0.864,-0.476,-0.037,-3.967,18.005,15.869
0.862,-0.471,-0.040,-2.502,17.212,17.395
0.856,-0.477,-0.040,-1.404,16.174,17.212
0.871,-0.473,-0.035,-1.343,15.137,16.357
0.901,-0.469,-0.026,-1.770,13.062,15.442
0.903,-0.453,-0.020,-2.258,10.132,13.794
0.903,-0.440,-0.008,-2.441,7.202,13.184
0.892,-0.429,-0.000,-2.563,4.883,13.000
0.879,-0.418,0.003,-2.136,3.601,12.634
0.875,-0.411,0.006,-1.282,3.540,12.024
0.882,-0.414,0.007,-0.549,3.662,11.475
0.891,-0.419,0.016,-0.366,3.540,10.437
0.896,-0.411,0.024,-1.526,3.235,9.521
0.904,-0.401,0.028,-2.380,3.052,8.911
0.905,-0.390,0.031,-2.686,2.808,8.789
0.912,-0.380,0.036,-2.380,2.441,8.423
0.911,-0.369,0.038,-1.892,1.770,7.935
0.910,-0.365,0.043,-1.343,1.221,7.019
0.910,-0.363,0.042,-0.488,0.671,5.432
0.906,-0.363,0.037,1.221,0.366,3.540
0.911,-0.365,0.035,3.296,0.122,1.709
0.911,-0.377,0.037,5.371,-0.244,0.305
0.905,-0.398,0.049,6.165,-0.793,-0.610
0.896,-0.408,0.067,4.333,-0.732,-1.282
0.891,-0.403,0.073,0.427,0.183,-1.526
0.887,-0.406,0.058,-2.319,1.648,-1.465
0.894,-0.401,0.048,-3.845,3.174,-1.343
0.907,-0.402,0.040,-3.418,4.211,-1.282
0.913,-0.413,0.032,-1.587,4.089,-1.404
0.905,-0.427,0.030,-0.671,2.869,-1.648
0.896,-0.432,0.032,0.183,1.526,-1.953
0.896,-0.434,0.031,1.282,0.305,-2.075
0.901,-0.445,0.028,2.686,-0.671,-1.953
0.908,-0.457,0.029,4.150,-1.709,-1.587
0.904,-0.464,0.034,4.761,-3.174,-1.099
0.887,-0.478,0.049,4.028,-4.150,-0.305
0.881,-0.480,0.061,1.526,-3.906,0.671
0.888,-0.472,0.064,-1.526,-2.808,1.587
0.901,-0.462,0.060,-3.967,-1.648,2.625
0.909,-0.446,0.057,-4.944,-1.160,3.723
0.907,-0.436,0.059,-4.333,-1.282,4.517
0.906,-0.435,0.069,-3.418,-1.648,4.883
0.906,-0.423,0.082,-3.235,-1.343,5.066
0.909,-0.412,0.087,-3.174,-0.549,4.883
0.911,-0.405,0.085,-2.808,0.366,4.700

-0.156,1.911,0.613,44.556,-23.804,236.389
-0.073,2.103,0.638,41.016,-16.785,214.417
0.002,2.246,0.667,39.307,-12.024,192.383
0.038,2.391,0.698,33.936,-7.385,168.762
0.070,2.549,0.718,22.522,-1.343,141.113
0.122,2.735,0.713,5.188,6.958,108.337
0.176,2.933,0.664,-14.709,16.418,70.007
0.217,3.094,0.560,-29.663,25.879,25.208
0.249,3.166,0.435,-32.898,32.776,-24.231
0.303,3.120,0.320,-22.461,35.522,-77.087
0.347,2.947,0.237,-0.610,32.410,-129.272
0.299,2.688,0.210,26.245,25.513,-177.612
0.263,2.377,0.217,50.293,17.700,-220.276
0.231,2.044,0.253,67.261,11.292,-254.639
0.203,1.738,0.297,74.402,8.179,-280.396
0.177,1.458,0.337,71.960,7.629,-299.438
0.162,1.214,0.355,62.073,9.949,-312.317
0.161,1.004,0.354,49.683,14.587,-320.740
0.162,0.835,0.367,36.865,20.020,-324.707
0.172,0.689,0.379,24.658,25.513,-324.829
0.178,0.531,0.383,13.184,30.823,-322.021
0.198,0.345,0.394,1.221,35.278,-318.481
0.215,0.162,0.386,-11.841,39.551,-316.650
0.246,0.037,0.366,-27.954,44.556,-312.866
0.291,-0.056,0.356,-45.044,48.462,-308.228
0.333,-0.150,0.358,-59.875,51.941,-302.673
0.364,-0.256,0.358,-71.350,55.847,-293.884
0.375,-0.348,0.344,-83.252,60.608,-282.532
0.389,-0.417,0.303,-94.482,66.284,-269.043
0.406,-0.461,0.254,-101.868,71.655,-255.066
0.427,-0.514,0.207,-103.760,75.500,-242.615
0.447,-0.593,0.160,-101.624,77.820,-231.140
0.459,-0.689,0.119,-95.703,77.087,-221.497
0.498,-0.781,0.075,-88.623,73.242,-212.646
0.532,-0.847,0.027,-80.444,68.237,-205.200
0.575,-0.890,-0.018,-71.167,60.425,-196.533
0.611,-0.931,-0.053,-61.279,49.683,-185.486
0.636,-0.964,-0.068,-49.744,38.086,-173.523
0.648,-1.031,-0.094,-38.391,27.405,-160.339
0.657,-1.094,-0.100,-29.358,17.883,-144.653
0.653,-1.144,-0.094,-24.658,10.742,-127.014
0.631,-1.191,-0.083,-24.475,6.531,-108.643
0.618,-1.204,-0.071,-29.053,4.822,-90.149
0.626,-1.171,-0.056,-36.926,5.615,-72.876
0.644,-1.108,-0.058,-44.312,8.362,-57.007
0.653,-1.051,-0.067,-48.889,11.719,-42.786
0.674,-0.997,-0.073,-50.415,15.137,-31.128
0.705,-0.945,-0.089,-49.561,17.578,-21.790
0.729,-0.889,-0.109,-47.913,18.860,-14.282
0.745,-0.842,-0.125,-44.983,19.165,-8.362
0.760,-0.803,-0.141,-40.344,18.555,-3.357
0.779,-0.781,-0.146,-34.546,16.968,0.183
0.797,-0.752,-0.143,-28.625,14.099,3.723
0.802,-0.733,-0.138,-24.292,10.010,6.653
0.802,-0.706,-0.124,-22.827,5.432,9.033
0.804,-0.669,-0.112,-22.522,2.136,10.559
0.819,-0.634,-0.110,-21.729,0.122,12.146
0.831,-0.604,-0.106,-19.409,-1.343,13.794
0.839,-0.583,-0.098,-16.052,-2.441,15.198
0.842,-0.583,-0.092,-13.000,-3.418,15.930
0.848,-0.562,-0.077,-12.451,-4.272,16.113
0.851,-0.541,-0.061,-13.733,-4.517,15.991
0.861,-0.518,-0.052,-14.771,-4.211,15.808
0.866,-0.499,-0.046,-14.893,-3.601,15.564
0.866,-0.490,-0.046,-14.221,-2.991,15.381
0.864,-0.476,-0.048,-13.306,-2.258,15.015
0.867,-0.463,-0.052,-12.329,-1.892,14.282
0.880,-0.453,-0.056,-10.559,-1.709,13.367
0.888,-0.444,-0.048,-8.057,-1.770,13.000
0.892,-0.430,-0.040,-4.822,-2.258,12.817
0.890,-0.427,-0.026,-1.831,-2.869,12.695
0.877,-0.427,-0.010,-0.122,-3.174,12.390
0.875,-0.425,0.000,-0.488,-2.869,11.597
0.880,-0.424,0.000,-1.770,-1.587,10.742
0.892,-0.417,-0.005,-3.052,-0.061,9.766
0.902,-0.415,-0.012,-3.357,1.221,8.911
0.912,-0.429,-0.022,-2.747,2.075,8.972
0.927,-0.436,-0.024,-2.258,2.014,8.911
0.925,-0.441,-0.020,-2.075,0.549,8.118
0.912,-0.437,-0.014,-2.747,-1.221,7.446
0.906,-0.432,-0.003,-2.747,-2.686,6.653
0.897,-0.449,0.009,-2.441,-3.357,5.859
0.887,-0.459,0.017,-3.662,-3.357,5.066
0.894,-0.463,0.018,-5.371,-2.563,3.967
0.910,-0.462,0.013,-6.592,-1.465,2.686
0.914,-0.464,0.014,-6.348,-0.916,1.038
0.927,-0.482,0.017,-5.554,-0.732,0.122
0.926,-0.497,0.019,-4.333,-1.099,-0.732
0.923,-0.503,0.019,-3.113,-1.953,-1.160
0.918,-0.505,0.025,-1.892,-3.540,-1.160
0.911,-0.514,0.032,0.061,-5.310,-0.916
0.912,-0.522,0.045,2.686,-6.897,0.183
0.906,-0.529,0.062,4.822,-8.118,1.892
0.900,-0.535,0.080,5.798,-8.667,3.601
0.899,-0.532,0.097,5.615,-8.667,5.249
0.901,-0.525,0.106,4.700,-7.568,7.263
0.900,-0.504,0.116,2.441,-6.348,9.460
0.903,-0.476,0.122,0.000,-5.188,11.292
0.904,-0.453,0.124,-2.075,-4.150,12.451
0.906,-0.424,0.121,-3.967,-3.418,13.000
0.904,-0.393,0.118,-4.761,-2.625,12.451
0.902,-0.374,0.113,-4.456,-1.587,10.742
0.908,-0.362,0.107,-3.357,-1.038,9.033
0.912,-0.351,0.099,-2.686,-0.671,6.775
0.912,-0.352,0.093,-1.831,-0.427,4.272
0.914,-0.367,0.083,-1.587,-0.305,2.197
0.921,-0.374,0.073,-2.014,0.000,0.671
0.923,-0.372,0.063,-3.052,-0.122,0.244
0.923,-0.373,0.055,-4.028,-0.549,0.793
0.929,-0.376,0.053,-3.784,-0.916,1.282
0.928,-0.384,0.055,-3.418,-1.282,1.831
0.922,-0.391,0.059,-3.540,-1.709,2.014
0.917,-0.392,0.067,-3.967,-2.136,2.258
0.910,-0.394,0.072,-4.333,-2.258,2.563
0.907,-0.391,0.074,-4.089,-2.075,2.869
0.905,-0.388,0.076,-3.540,-1.770,3.357
0.900,-0.394,0.080,-2.930,-1.709,3.906
0.896,-0.400,0.085,-3.174,-1.526,4.456
0.892,-0.405,0.093,-3.967,-1.099,4.333

0.332,1.956,0.318,-50.537,-38.940,37.964
0.356,2.020,0.295,-60.730,-34.912,18.188
0.388,2.049,0.280,-61.096,-31.128,-4.150
0.416,2.017,0.268,-54.626,-28.198,-28.320
0.437,1.954,0.257,-46.143,-25.757,-52.979
0.451,1.860,0.258,-37.781,-24.475,-77.820
0.461,1.752,0.266,-31.372,-23.560,-101.501
0.470,1.636,0.276,-28.198,-23.193,-123.718
0.478,1.523,0.287,-27.100,-23.071,-143.921
0.471,1.413,0.300,-27.466,-23.254,-161.804
0.446,1.310,0.318,-28.992,-23.132,-177.795
0.416,1.204,0.322,-32.776,-21.912,-192.139
0.391,1.137,0.316,-37.537,-19.714,-205.383
0.353,1.084,0.306,-40.344,-17.212,-218.140
0.313,1.028,0.287,-40.039,-14.282,-230.225
0.287,0.962,0.266,-36.377,-10.498,-242.249
0.292,0.874,0.229,-29.785,-5.676,-253.662
0.305,0.782,0.185,-21.667,-1.831,-264.832
0.304,0.702,0.136,-12.573,0.549,-275.269
0.289,0.623,0.094,-2.502,1.587,-285.828
0.225,0.518,0.063,11.292,1.282,-298.645
0.260,0.349,0.058,27.710,1.099,-311.768
0.246,0.172,0.054,42.114,1.953,-324.280
0.208,0.007,0.041,50.842,4.211,-333.984
0.232,-0.128,0.028,54.443,7.690,-337.891
0.276,-0.283,0.020,54.443,10.437,-336.975
0.322,-0.532,0.020,50.476,11.353,-330.627
0.360,-0.775,0.023,39.246,11.902,-317.505
0.393,-0.916,0.014,18.616,11.536,-300.110
0.429,-1.005,0.015,-5.066,9.888,-281.372
0.455,-1.061,0.016,-24.353,7.935,-260.498
0.489,-1.077,0.015,-37.842,6.775,-237.366
0.532,-1.095,0.013,-44.006,5.920,-211.304
0.562,-1.116,0.015,-45.227,5.249,-184.448
0.576,-1.108,0.022,-42.236,4.456,-159.790
0.569,-1.148,0.046,-36.438,3.723,-138.306
0.547,-1.236,0.076,-32.959,4.395,-119.873
0.544,-1.371,0.109,-40.039,6.287,-102.966
0.574,-1.335,0.111,-62.561,7.996,-86.121
0.629,-1.210,0.090,-89.722,6.836,-73.181
0.681,-1.075,0.065,-108.582,2.869,-61.890
0.718,-0.974,0.040,-114.197,-1.709,-51.514
0.752,-0.910,0.033,-104.736,-6.042,-42.969
0.772,-0.875,0.044,-85.876,-9.338,-34.668
0.787,-0.874,0.068,-63.599,-11.658,-26.978
0.787,-0.891,0.108,-44.067,-12.878,-19.775
0.797,-0.918,0.135,-32.166,-11.353,-12.817
0.824,-0.896,0.166,-29.297,-8.667,-5.676
0.868,-0.837,0.186,-32.532,-5.493,1.099
0.897,-0.771,0.192,-37.231,-2.625,7.812
0.912,-0.706,0.186,-40.649,0.854,13.855
0.932,-0.646,0.176,-41.443,4.883,18.127
0.929,-0.580,0.138,-39.612,8.789,20.203
1.000,-0.533,0.137,-34.729,12.390,21.729
0.990,-0.503,0.128,-27.832,12.207,19.409
0.982,-0.498,0.129,-20.813,11.292,18.250
0.980,-0.492,0.124,-15.564,10.437,17.090
0.973,-0.483,0.122,-11.963,10.132,14.282
0.982,-0.479,0.124,-8.972,10.010,11.536
0.987,-0.481,0.129,-6.714,10.010,9.766
0.966,-0.490,0.132,-5.859,10.254,8.301
0.952,-0.481,0.134,-6.531,11.108,7.996
0.963,-0.459,0.130,-7.263,12.573,7.935
0.961,-0.440,0.124,-6.348,13.794,7.874
0.954,-0.438,0.121,-3.967,14.160,7.874
0.934,-0.444,0.121,-1.099,14.282,7.385
0.910,-0.441,0.117,1.160,14.587,6.531
0.890,-0.438,0.117,2.808,14.709,5.127
0.878,-0.437,0.114,4.028,15.259,3.906
0.877,-0.431,0.106,4.822,15.259,2.625
0.880,-0.434,0.094,5.676,14.648,1.221
0.884,-0.438,0.082,6.958,13.062,0.305
0.884,-0.450,0.075,8.484,10.803,-0.305
0.866,-0.472,0.070,9.644,8.545,-0.427
0.858,-0.487,0.068,10.193,6.592,-0.244
0.851,-0.500,0.072,10.193,4.700,0.793
0.852,-0.498,0.081,9.583,3.235,2.563
0.846,-0.490,0.091,8.301,2.014,4.639
0.845,-0.477,0.099,6.714,1.587,6.653
0.861,-0.448,0.105,5.310,1.404,8.423
0.865,-0.431,0.114,4.578,0.916,10.071
0.860,-0.421,0.120,3.845,0.793,11.047
0.851,-0.410,0.118,2.441,1.343,11.414
0.854,-0.400,0.110,1.282,2.197,10.925
0.876,-0.387,0.098,1.709,3.357,9.949
0.884,-0.383,0.096,3.357,3.540,9.338
0.880,-0.402,0.102,5.066,3.052,8.789
0.871,-0.412,0.102,5.249,2.747,8.850
0.874,-0.406,0.097,4.089,2.563,8.728
0.885,-0.397,0.085,3.113,2.380,8.362
0.901,-0.388,0.077,3.723,1.587,8.240
0.905,-0.384,0.070,5.615,0.366,7.751
0.898,-0.390,0.073,8.484,-1.343,7.080
0.890,-0.407,0.083,10.620,-2.747,6.409
0.892,-0.416,0.090,11.230,-3.296,6.409
0.911,-0.415,0.099,10.437,-3.662,6.836
0.929,-0.408,0.106,9.216,-3.967,7.690
0.940,-0.397,0.110,8.362,-4.456,8.789
0.932,-0.385,0.118,8.057,-5.188,9.827
0.920,-0.384,0.130,7.263,-5.493,10.132
0.913,-0.378,0.140,5.798,-4.822,9.399
0.914,-0.362,0.142,3.967,-3.601,8.118
0.919,-0.353,0.146,2.380,-2.258,6.714
0.913,-0.355,0.149,1.465,-1.221,5.615
0.904,-0.361,0.154,0.061,0.305,4.639
0.906,-0.372,0.152,-2.014,2.319,3.662
0.913,-0.369,0.141,-4.578,4.883,2.869
0.919,-0.375,0.129,-6.042,7.080,2.075
0.918,-0.386,0.117,-6.592,8.118,1.892
0.918,-0.401,0.106,-7.446,8.301,2.136
0.916,-0.400,0.098,-8.728,7.812,3.052
0.911,-0.396,0.089,-9.827,6.897,3.784
0.907,-0.413,0.084,-10.071,5.493,4.578
0.899,-0.424,0.080,-10.620,4.333,6.042
0.903,-0.417,0.079,-12.329,3.296,7.874
0.907,-0.410,0.080,-13.245,2.197,9.888
0.905,-0.409,0.086,-13.123,1.160,11.963
0.901,-0.400,0.087,-12.878,0.488,14.038
0.901,-0.401,0.082,-12.512,0.122,15.808

0.958,-1.653,0.175,23.987,14.099,55.481
0.902,-1.711,0.184,14.404,12.268,81.970
0.870,-1.727,0.184,9.216,12.024,109.192
0.695,-1.716,0.209,11.719,13.977,134.033
0.652,-1.721,0.172,17.517,17.395,163.086
0.643,-1.702,0.126,26.001,17.822,191.101
0.555,-1.636,0.089,35.767,13.123,217.285
0.411,-1.555,0.065,48.035,6.836,242.371
0.266,-1.479,0.021,62.744,2.197,265.564
0.144,-1.397,-0.020,76.599,-2.625,286.682
0.002,-1.297,-0.031,87.463,-9.888,306.152
-0.149,-1.199,-0.016,93.384,-17.639,324.585
-0.255,-1.035,0.007,92.468,-23.926,342.041
-0.340,-0.806,0.050,88.623,-29.724,358.154
-0.409,-0.518,0.098,85.083,-34.790,374.512
-0.514,-0.218,0.145,82.703,-37.720,392.029
-0.648,0.129,0.208,81.482,-37.292,404.602
-0.741,0.389,0.244,81.177,-32.043,407.349
-0.769,0.687,0.280,77.881,-26.123,404.602
-0.719,1.066,0.284,71.228,-20.813,395.996
-0.658,1.442,0.274,68.359,-18.921,382.080
-0.606,1.792,0.290,69.702,-20.813,360.718
-0.531,2.155,0.322,75.867,-23.560,331.055
-0.437,2.436,0.371,86.121,-25.879,297.363
-0.372,2.651,0.401,91.675,-27.893,263.489
-0.344,2.845,0.456,90.637,-27.710,227.722
-0.312,3.025,0.504,84.900,-23.193,189.392
-0.242,3.143,0.528,72.327,-14.771,150.574
-0.174,3.221,0.526,55.298,-4.822,110.535
-0.101,3.253,0.501,38.086,4.883,67.322
-0.031,3.233,0.462,22.339,13.428,22.278
0.030,3.161,0.412,9.033,19.348,-21.484
0.058,3.023,0.359,-1.831,21.301,-64.758
0.088,2.829,0.319,-11.108,19.958,-106.506
0.071,2.628,0.295,-17.456,16.052,-146.545
0.032,2.394,0.292,-21.240,11.353,-183.899
-0.004,2.155,0.301,-21.973,7.263,-216.858
-0.043,1.921,0.322,-20.935,4.578,-244.324
-0.087,1.701,0.354,-19.897,3.479,-264.221
-0.137,1.483,0.380,-20.691,4.761,-282.471
-0.167,1.291,0.380,-25.269,8.728,-297.852
-0.165,1.136,0.360,-30.884,14.404,-311.096
-0.138,0.983,0.316,-33.997,21.179,-322.632
-0.109,0.840,0.266,-32.654,27.649,-331.726
-0.081,0.708,0.216,-26.978,33.203,-339.905
-0.066,0.585,0.159,-17.761,37.292,-346.985
-0.092,0.447,0.124,-4.883,40.527,-354.126
-0.060,0.241,0.109,10.681,42.725,-360.596
-0.021,0.040,0.108,24.841,44.800,-363.831
0.004,-0.242,0.134,33.081,46.875,-362.183
0.044,-0.589,0.139,29.663,50.476,-353.088
0.130,-0.815,0.125,8.789,53.711,-337.769
0.226,-0.932,0.094,-23.743,52.612,-321.594
0.295,-0.966,0.047,-58.899,46.814,-305.176
0.345,-0.959,0.010,-86.731,36.926,-291.565
0.387,-0.962,-0.006,-102.539,22.278,-282.532
0.434,-1.039,0.015,-106.079,1.343,-279.175
0.490,-1.117,0.057,-98.816,-23.193,-278.442
0.534,-1.136,0.069,-83.557,-46.265,-275.818
0.534,-1.183,0.052,-62.195,-66.284,-264.954
0.478,-1.258,0.055,-38.208,-82.397,-245.911
0.420,-1.340,0.079,-16.479,-92.957,-221.191
0.381,-1.400,0.120,1.099,-95.337,-191.772
0.340,-1.500,0.172,13.611,-88.196,-162.720
0.326,-1.561,0.225,17.456,-72.144,-133.789
0.346,-1.539,0.265,11.475,-51.208,-101.624
0.367,-1.487,0.272,-0.549,-29.785,-74.951
0.458,-1.466,0.277,-11.536,-10.193,-52.979
0.537,-1.455,0.293,-21.973,4.211,-32.471
0.588,-1.358,0.286,-35.278,13.306,-16.968
0.642,-1.232,0.261,-47.485,18.127,-5.981
0.683,-1.131,0.229,-54.626,21.118,2.808
0.746,-1.026,0.194,-58.044,22.034,11.841
0.777,-0.911,0.164,-58.167,21.790,18.982
0.791,-0.820,0.152,-54.321,21.790,23.560
0.829,-0.739,0.155,-47.974,21.545,26.184
0.865,-0.675,0.164,-40.588,20.996,27.344
0.877,-0.651,0.170,-33.386,20.386,28.076
0.872,-0.620,0.167,-27.649,20.386,28.259
0.880,-0.604,0.161,-22.705,21.179,28.015
0.887,-0.590,0.152,-18.860,21.729,27.466
0.892,-0.569,0.151,-16.968,21.667,26.489
0.907,-0.549,0.159,-16.052,21.667,25.879
0.894,-0.556,0.163,-14.832,20.996,24.902
0.897,-0.521,0.163,-14.893,20.508,24.231
0.927,-0.513,0.183,-15.381,21.851,25.146
0.920,-0.471,0.175,-16.785,19.714,21.301
0.932,-0.448,0.151,-13.794,20.203,21.912
0.903,-0.460,0.156,-6.897,21.240,23.193
0.878,-0.488,0.129,-0.427,23.926,23.804
0.864,-0.497,0.100,2.625,26.123,24.719
0.859,-0.495,0.099,3.052,26.917,26.001
0.867,-0.490,0.117,1.526,26.428,26.306
0.876,-0.474,0.136,-0.732,25.146,25.940
0.874,-0.454,0.150,-2.747,23.682,25.391
0.869,-0.425,0.151,-3.052,22.339,24.963
0.897,-0.418,0.147,-1.465,21.179,23.560
0.869,-0.429,0.150,1.770,20.325,18.860
0.848,-0.473,0.145,2.136,19.897,15.869
0.860,-0.485,0.150,-1.465,19.409,14.832
