aX,aY,aZ,gX,gY,gZ
0.695,0.101,1.126,7.812,-41.626,-25.452
0.624,0.102,1.147,12.146,-36.499,-25.391
0.564,-0.005,1.163,18.555,-28.381,-26.672
0.510,-0.088,1.164,21.973,-19.287,-34.058
0.444,-0.123,1.162,19.897,-9.338,-35.400
0.417,-0.134,1.152,16.785,1.648,-29.663
0.380,-0.163,1.137,14.648,12.695,-27.527
0.385,-0.125,1.118,12.512,22.705,-27.466
0.381,-0.059,1.093,13.184,30.334,-25.513
0.379,-0.017,1.069,18.127,35.461,-21.301
0.355,-0.047,1.048,25.452,38.330,-15.320
0.339,-0.107,1.035,32.349,39.124,-16.907
0.360,-0.151,1.026,33.997,38.147,-18.555
0.347,-0.207,1.025,30.334,35.522,-14.771
0.316,-0.247,1.025,23.193,31.860,-9.888
0.297,-0.254,1.026,14.587,27.649,-8.301
0.265,-0.241,1.032,6.958,23.315,-11.414
0.252,-0.211,1.039,1.282,19.958,-13.916
0.245,-0.180,1.048,-2.075,18.066,-11.841
0.212,-0.143,1.049,-2.319,16.479,-5.920
0.191,-0.099,1.046,0.000,13.733,-1.404
0.182,-0.125,1.048,4.150,10.254,-1.404
0.174,-0.148,1.042,8.179,7.935,-2.319
0.185,-0.152,1.029,10.620,6.348,-3.052
0.164,-0.153,1.021,12.634,5.005,-3.967
0.161,-0.174,1.006,13.428,6.836,-4.150
0.177,-0.179,0.997,12.695,8.789,-4.944
0.156,-0.180,0.988,11.108,9.399,-6.104
0.141,-0.175,0.983,9.949,8.972,-8.789
0.128,-0.183,0.979,9.338,8.179,-11.902
0.119,-0.199,0.981,8.301,6.348,-13.672
0.100,-0.212,0.978,6.775,4.639,-13.184
0.085,-0.217,0.972,5.310,2.441,-13.794
0.077,-0.187,0.971,4.944,1.587,-18.005
0.095,-0.186,0.965,5.371,2.014,-13.428
0.077,-0.184,0.961,6.287,2.502,-9.094
0.080,-0.178,0.958,7.141,3.296,-5.798
0.094,-0.172,0.955,7.874,3.662,-2.441
0.106,-0.165,0.952,8.301,3.723,1.160
0.116,-0.158,0.954,7.996,3.113,5.859
0.116,-0.152,0.950,8.057,2.014,10.620
0.115,-0.138,0.951,7.874,0.854,14.221
0.106,-0.135,0.955,7.996,-0.488,16.479
0.078,-0.162,0.966,7.935,-1.770,17.334
0.068,-0.170,0.973,6.653,-3.113,16.724
0.071,-0.166,0.976,4.395,-3.906,13.794
0.073,-0.162,0.979,2.502,-4.333,10.437
0.069,-0.155,0.981,0.610,-4.517,8.362
0.061,-0.145,0.984,-0.183,-4.211,6.836
0.066,-0.151,0.985,0.305,-3.479,5.188
0.078,-0.171,0.987,1.160,-2.686,4.211
0.086,-0.193,0.992,1.465,-2.258,3.723
0.094,-0.201,0.997,0.977,-2.136,3.723
0.099,-0.186,1.000,-0.793,-2.625,3.967
0.091,-0.158,1.005,-2.136,-3.357,5.127
0.076,-0.141,1.009,-1.831,-3.967,6.897
0.068,-0.125,1.015,-0.427,-4.761,8.728
0.072,-0.115,1.015,1.892,-5.432,10.193
0.079,-0.108,1.014,4.211,-5.981,11.475
0.049,-0.100,1.013,6.775,-6.165,13.306
0.076,-0.110,1.006,10.559,-5.005,17.517
0.034,-0.168,1.009,14.465,-4.578,5.676
0.105,-0.126,1.001,14.526,-4.333,0.122
0.065,-0.168,1.000,13.794,-3.723,8.972
0.030,-0.204,0.997,12.024,-2.563,12.817
0.047,-0.216,0.997,8.301,-0.977,6.470
0.053,-0.203,0.993,4.089,0.000,-0.854
0.055,-0.192,0.990,-0.549,0.244,-2.991
0.055,-0.170,0.985,-4.272,0.793,-2.869
0.056,-0.145,0.983,-5.859,0.854,-3.418
0.061,-0.127,0.981,-5.493,0.610,-4.456
0.065,-0.114,0.982,-3.784,0.183,-4.395
0.060,-0.109,0.983,-1.648,0.000,-2.808
0.050,-0.116,0.986,0.854,-0.122,-1.099
0.049,-0.139,0.987,3.113,0.244,-0.183
0.050,-0.158,0.987,4.395,0.671,0.122
0.049,-0.166,0.982,4.150,0.916,-0.183
0.046,-0.172,0.980,2.991,1.221,-0.793

