aX,aY,aZ,gX,gY,gZ
-0.120,-0.099,-1.513,-16.113,65.430,1.465
-0.077,-0.104,-1.494,-18.555,54.504,1.526
-0.069,-0.099,-1.465,-20.142,45.288,2.808
-0.054,-0.108,-1.420,-20.020,38.330,3.296
-0.004,-0.106,-1.375,-20.508,31.616,5.371
-0.015,-0.088,-1.348,-21.057,25.208,8.057
-0.047,-0.038,-1.332,-18.860,20.630,7.202
-0.056,-0.024,-1.315,-12.512,18.799,5.066
-0.046,-0.047,-1.289,-4.700,18.799,2.563
-0.035,-0.074,-1.267,0.916,18.311,0.610
-0.029,-0.099,-1.248,4.272,17.273,-0.977
-0.021,-0.124,-1.225,5.005,14.771,-1.404
-0.030,-0.130,-1.207,2.930,10.864,0.061
-0.055,-0.105,-1.195,0.122,6.958,2.075
-0.077,-0.081,-1.177,-1.404,3.967,3.540
-0.088,-0.072,-1.158,-1.282,1.953,4.761
-0.093,-0.054,-1.141,0.122,0.610,4.761
-0.098,-0.061,-1.127,2.136,-0.488,4.395
-0.099,-0.057,-1.115,3.662,-0.977,4.089
-0.087,-0.054,-1.098,4.761,-1.770,3.662
-0.071,-0.066,-1.084,5.127,-2.686,3.784
-0.059,-0.059,-1.074,4.395,-3.906,3.906
-0.052,-0.050,-1.061,3.723,-4.944,3.479
-0.038,-0.047,-1.044,2.869,-6.165,4.089
-0.034,-0.031,-1.028,2.258,-7.446,5.005

-1.169,-0.150,-2.441,55.603,32.410,-18.860
-1.419,-0.173,-2.950,63.782,34.485,-21.790
-1.455,-0.267,-3.318,74.524,15.442,-26.367
-1.180,-0.399,-3.465,82.153,-38.940,-32.227
-0.886,-0.412,-3.442,78.308,-133.972,-36.133
-0.685,-0.284,-3.288,62.744,-253.418,-35.522
-0.594,-0.119,-3.091,43.152,-371.277,-30.273
-0.740,0.025,-2.828,26.001,-471.252,-15.564
-0.892,0.056,-2.466,16.541,-539.185,3.967
-0.888,0.112,-2.031,16.785,-561.462,13.000
-0.790,0.112,-1.633,25.391,-550.171,5.676
-0.681,0.018,-1.261,39.001,-523.987,-7.263
-0.616,-0.136,-0.942,47.180,-495.422,-14.465
-0.535,-0.260,-0.674,46.082,-470.642,-13.245
-0.525,-0.337,-0.472,39.673,-452.148,-4.089
-0.540,-0.308,-0.298,31.921,-439.819,3.174
-0.539,-0.242,-0.140,28.137,-433.655,10.254
-0.568,-0.184,0.018,29.785,-432.312,17.456
-0.621,-0.215,0.181,35.767,-433.044,21.118
-0.636,-0.318,0.379,40.039,-432.251,20.264
-0.573,-0.384,0.583,38.391,-429.443,15.381
-0.521,-0.415,0.783,30.151,-424.866,12.634
-0.546,-0.387,1.012,16.541,-415.955,12.512
-0.376,-0.132,1.227,2.136,-403.809,24.963
-0.436,-0.045,1.437,-2.808,-384.155,34.241
-0.377,0.173,1.656,2.380,-353.638,26.367
-0.260,0.324,1.844,10.437,-317.078,22.461
-0.151,0.389,2.046,25.513,-273.071,13.123
-0.079,0.304,2.251,36.316,-226.318,8.118
-0.063,0.257,2.501,33.386,-183.350,8.972
0.132,0.219,2.584,12.268,-150.208,13.977
0.038,0.440,2.652,1.160,-97.229,-2.319
-0.043,0.558,2.580,-15.442,-46.936,-2.686
-0.150,0.614,2.479,-24.231,10.559,1.892
-0.171,0.606,2.322,-25.269,76.294,-6.042
-0.056,0.492,2.117,-27.222,142.395,-14.648
0.051,0.345,1.898,-31.311,205.444,-20.508
0.093,0.241,1.661,-40.344,259.155,-28.992
0.168,0.270,1.432,-51.147,301.331,-39.307
0.202,0.321,1.209,-55.542,332.520,-44.128
0.208,0.286,0.988,-52.368,355.652,-45.776
0.209,0.202,0.784,-44.128,376.587,-48.096
0.225,0.107,0.593,-37.598,395.935,-47.852
0.175,0.010,0.408,-33.508,414.734,-44.312
0.129,-0.044,0.227,-30.823,432.861,-46.082
0.123,-0.030,0.043,-26.733,448.059,-50.903
0.032,-0.051,-0.128,-15.564,459.290,-54.504
-0.101,-0.188,-0.342,1.282,468.445,-53.284
-0.202,-0.253,-0.611,16.235,479.797,-52.002
-0.367,-0.321,-0.865,29.907,495.667,-46.021
-0.289,-0.463,-1.002,39.795,506.592,-36.987
-0.257,-0.670,-1.110,31.372,505.310,-13.794
-0.452,-0.655,-1.210,1.831,494.141,13.062
-0.530,-0.607,-1.352,-33.875,470.154,35.156
-0.463,-0.224,-1.487,-65.186,432.434,52.124
-0.792,0.021,-1.636,-70.740,397.034,68.604
-1.041,0.157,-1.820,-50.537,364.502,60.364
-1.202,0.124,-1.974,-14.404,341.064,40.344
-1.236,-0.063,-2.070,17.273,325.256,24.353
-1.072,-0.265,-2.071,27.283,307.495,16.296
-0.874,-0.378,-2.026,9.888,276.733,19.409
-0.761,-0.275,-1.992,-22.644,235.046,29.236
-0.632,-0.063,-1.966,-50.598,185.852,37.292
-0.568,0.107,-1.924,-60.425,137.085,39.368
-0.549,0.188,-1.853,-51.270,93.933,33.752
-0.494,0.135,-1.733,-34.790,58.350,22.949
-0.417,0.054,-1.617,-24.414,31.311,12.390
-0.361,0.042,-1.541,-23.621,10.864,3.967
-0.357,0.098,-1.507,-25.391,-1.465,-3.723
-0.359,0.108,-1.455,-22.339,-5.005,-11.169
-0.297,0.051,-1.407,-15.625,-4.272,-19.531
-0.190,-0.019,-1.365,-10.315,-2.686,-28.870
-0.084,-0.092,-1.322,-8.545,-1.038,-34.119
0.009,-0.173,-1.275,-11.353,-0.732,-34.546
0.090,-0.213,-1.235,-17.639,-2.991,-32.166
0.107,-0.203,-1.215,-24.658,-7.019,-28.015
0.061,-0.165,-1.208,-27.588,-10.559,-24.292
0.017,-0.158,-1.195,-24.109,-11.047,-21.790
-0.008,-0.178,-1.176,-16.479,-9.094,-20.630
-0.054,-0.171,-1.176,-9.094,-5.615,-19.043
-0.116,-0.180,-1.180,-2.808,-0.488,-16.296
-0.156,-0.210,-1.181,1.404,5.554,-11.169
-0.172,-0.223,-1.178,2.319,11.169,-5.127
-0.169,-0.219,-1.180,-0.671,14.832,0.366
-0.162,-0.191,-1.181,-4.700,15.869,4.578
-0.151,-0.151,-1.172,-7.202,13.794,6.897
-0.140,-0.132,-1.156,-7.202,8.545,7.141
-0.141,-0.123,-1.140,-5.554,1.953,6.287
-0.142,-0.113,-1.118,-3.113,-4.578,3.723
-0.136,-0.112,-1.098,-0.854,-11.169,1.343
-0.132,-0.117,-1.077,1.160,-16.907,-0.122
-0.123,-0.122,-1.061,2.014,-21.179,-0.671
-0.101,-0.116,-1.040,2.319,-24.353,-0.854
-0.082,-0.122,-1.027,1.831,-26.855,-0.732
-0.068,-0.107,-1.015,1.282,-28.381,-0.366
-0.061,-0.093,-1.007,1.221,-27.893,-0.427
-0.046,-0.081,-1.001,2.075,-26.001,-0.488
-0.030,-0.077,-0.994,3.357,-23.560,-0.793
-0.016,-0.074,-0.987,4.089,-20.813,-0.671
0.004,-0.076,-0.983,4.395,-18.005,-0.549
0.016,-0.080,-0.978,4.578,-15.564,-0.549
0.030,-0.072,-0.974,3.967,-13.672,-0.244
0.028,-0.070,-0.978,3.357,-12.024,0.488
0.008,-0.058,-0.988,2.991,-10.620,2.014
-0.007,-0.052,-0.993,3.479,-8.301,2.808
-0.005,-0.049,-0.996,4.272,-5.432,2.258
0.001,-0.054,-0.996,5.066,-2.747,2.319
0.009,-0.066,-0.998,5.249,-0.916,2.441
0.013,-0.067,-1.000,4.578,0.061,2.380
0.010,-0.062,-1.005,2.991,0.244,2.991
0.005,-0.049,-1.009,1.648,0.183,3.235
0.004,-0.040,-1.013,1.526,0.122,2.991
0.009,-0.042,-1.012,2.197,0.061,2.502
0.012,-0.043,-1.012,2.686,-0.366,1.892
0.015,-0.050,-1.008,3.174,-1.160,1.526
0.013,-0.054,-1.001,3.052,-2.197,1.526
0.007,-0.046,-0.996,2.380,-3.418,1.526
-0.015,-0.041,-0.996,2.075,-3.845,1.221
-0.035,-0.044,-0.999,2.380,-3.052,0.122

-0.235,-0.217,-2.226,35.034,-72.693,-5.005
-0.439,-0.130,-2.373,39.185,-112.610,-1.465
-0.609,-0.099,-2.491,51.697,-149.048,-1.648
-0.663,-0.125,-2.560,70.496,-180.664,-5.981
-0.638,-0.159,-2.567,87.524,-209.717,-13.306
-0.559,-0.203,-2.506,98.816,-239.258,-18.250
-0.487,-0.265,-2.393,99.548,-271.362,-17.761
-0.383,-0.255,-2.231,89.600,-306.213,-13.550
-0.292,-0.158,-2.057,74.341,-342.651,-8.850
-0.282,-0.015,-1.884,62.195,-375.732,-6.470
-0.350,0.088,-1.707,60.242,-399.658,-9.460
-0.386,0.080,-1.526,66.833,-411.560,-16.968
-0.351,-0.001,-1.320,72.876,-415.039,-25.452
-0.278,-0.135,-1.091,72.998,-415.344,-31.372
-0.182,-0.279,-0.867,62.439,-416.870,-29.968
-0.140,-0.338,-0.666,40.222,-420.532,-19.958
-0.135,-0.349,-0.493,15.442,-424.683,-5.554
-0.179,-0.324,-0.354,-4.761,-428.467,9.094
-0.350,-0.241,-0.248,-16.174,-427.246,22.827
-0.401,-0.053,-0.129,-12.939,-418.091,28.320
-0.438,-0.030,0.027,6.226,-402.222,32.410
-0.411,-0.014,0.229,34.485,-384.583,24.292
-0.300,-0.079,0.427,61.279,-368.469,21.118
-0.200,-0.215,0.626,82.458,-354.187,21.912
-0.131,-0.311,0.848,92.407,-343.079,21.667
-0.055,-0.372,1.053,90.759,-334.961,21.667
0.007,-0.369,1.328,80.750,-327.148,24.780
0.050,-0.265,1.562,63.782,-324.036,25.757
0.057,-0.106,1.808,53.650,-317.566,25.696
0.091,-0.024,2.070,49.133,-305.542,20.935
0.033,-0.060,2.335,41.870,-287.476,21.667
-0.161,-0.067,2.563,25.146,-259.644,25.085
0.053,-0.042,2.672,-3.906,-229.004,13.489
-0.211,0.416,2.740,-30.518,-173.584,13.977
-0.356,0.542,2.719,-39.124,-108.643,25.085
-0.421,0.491,2.610,-38.879,-39.001,23.315
-0.364,0.401,2.418,-38.513,42.053,-1.770
-0.175,0.294,2.171,-45.654,122.742,-25.818
-0.014,0.186,1.884,-59.998,192.139,-35.706
0.080,0.151,1.583,-76.965,247.070,-38.940
0.135,0.175,1.313,-89.905,288.147,-45.105
0.260,0.194,1.087,-94.788,318.420,-46.021
0.268,0.162,0.881,-93.262,335.449,-42.053
0.276,0.176,0.698,-85.083,347.351,-42.480
0.326,0.126,0.536,-72.266,355.957,-41.443
0.317,0.034,0.395,-59.875,361.633,-35.278
0.299,-0.036,0.265,-50.781,366.028,-32.593
0.292,-0.112,0.141,-46.753,368.591,-30.884
0.259,-0.178,0.019,-46.936,369.141,-30.762
0.212,-0.125,-0.134,-48.462,369.019,-34.485
0.132,-0.013,-0.317,-42.969,370.850,-41.138
0.088,0.022,-0.486,-24.902,376.282,-47.058
0.151,-0.055,-0.607,-1.038,380.676,-47.913
0.258,-0.289,-0.687,15.564,376.343,-42.053
0.245,-0.499,-0.794,11.169,360.291,-28.076
0.146,-0.485,-0.943,-12.329,339.722,-13.916
-0.026,-0.297,-1.144,-38.086,322.083,-3.174
-0.089,-0.075,-1.350,-49.744,309.875,-0.549
-0.097,0.002,-1.469,-42.542,302.917,-0.854
-0.006,-0.064,-1.463,-24.048,300.110,-2.258
0.076,-0.215,-1.403,-16.296,290.588,3.662
0.106,-0.288,-1.357,-26.978,273.987,14.160
0.102,-0.240,-1.341,-49.500,251.587,21.851
0.034,-0.121,-1.379,-68.848,227.417,22.400
-0.082,0.112,-1.479,-72.937,208.801,16.968
-0.236,0.266,-1.581,-54.932,202.209,9.949
-0.212,0.112,-1.580,-18.555,206.848,-0.366
-0.087,-0.135,-1.562,7.446,207.092,-4.944
-0.043,-0.277,-1.562,8.179,198.364,-2.136
-0.010,-0.337,-1.541,-8.301,183.960,5.188
0.041,-0.328,-1.513,-34.363,164.368,15.564
0.021,-0.161,-1.510,-58.899,142.578,21.851
-0.026,0.051,-1.509,-67.383,123.901,19.226
-0.028,0.126,-1.467,-56.152,108.765,13.428
-0.030,0.097,-1.430,-36.255,96.191,7.568
-0.059,0.027,-1.402,-17.700,86.853,1.099
-0.051,-0.067,-1.369,-6.470,80.627,-3.479
-0.060,-0.150,-1.345,-4.517,75.867,-5.066
-0.069,-0.152,-1.345,-9.460,71.899,-4.944
-0.089,-0.137,-1.348,-14.465,70.435,-2.625
-0.089,-0.140,-1.348,-16.541,70.313,-0.305
-0.076,-0.136,-1.338,-15.991,69.763,2.075
-0.048,-0.146,-1.319,-13.733,67.749,3.174
-0.022,-0.142,-1.313,-11.475,63.721,3.540
-0.023,-0.136,-1.304,-9.827,58.105,4.456
-0.002,-0.148,-1.287,-7.935,50.903,5.676
0.022,-0.169,-1.262,-7.874,41.626,7.080
0.030,-0.173,-1.241,-10.010,31.189,8.057
0.015,-0.138,-1.220,-13.245,21.423,8.179
-0.005,-0.093,-1.204,-14.038,14.160,7.263
-0.034,-0.061,-1.186,-10.925,9.399,5.432
-0.040,-0.065,-1.163,-5.249,7.507,2.686
-0.028,-0.096,-1.145,-0.366,7.568,0.488
-0.007,-0.123,-1.133,1.709,7.568,-0.549
-0.007,-0.123,-1.127,1.343,7.263,-1.038
0.017,-0.136,-1.116,1.465,6.348,-1.404
0.038,-0.149,-1.101,1.282,4.028,-1.404
0.051,-0.158,-1.076,-0.061,0.854,-1.221
0.054,-0.161,-1.059,-2.441,-2.747,-0.732
0.039,-0.128,-1.051,-5.676,-5.981,-0.122
0.026,-0.088,-1.040,-6.226,-7.568,-0.671
0.035,-0.086,-1.024,-3.906,-7.629,-1.465
0.045,-0.099,-1.007,-1.404,-7.263,-2.075
0.058,-0.118,-0.994,-0.732,-6.531,-2.197
0.072,-0.130,-0.987,-1.587,-5.798,-2.075
0.066,-0.118,-0.985,-3.479,-4.761,-1.770
0.066,-0.097,-0.988,-4.089,-3.540,-2.014
0.067,-0.088,-0.986,-1.709,-1.587,-2.441
0.074,-0.104,-0.980,2.075,0.366,-2.747
0.084,-0.133,-0.977,4.700,1.953,-2.136
0.087,-0.147,-0.975,4.639,2.869,-0.916
0.078,-0.144,-0.977,2.441,3.479,0.854
0.058,-0.121,-0.987,-0.732,4.517,2.502
0.046,-0.092,-0.995,-2.136,6.042,3.235
0.044,-0.079,-1.000,-1.587,7.690,3.113
0.042,-0.083,-1.005,-0.305,9.094,2.563
0.034,-0.090,-1.013,1.038,10.193,2.197
0.023,-0.098,-1.018,1.160,10.986,1.831
0.023,-0.092,-1.022,0.183,11.414,1.526

-0.277,-0.248,-2.038,39.673,-91.064,1.465
-0.327,-0.156,-2.082,32.776,-120.728,4.333
-0.363,-0.063,-2.101,30.579,-147.827,4.822
-0.364,-0.029,-2.100,33.081,-172.058,5.859
-0.381,-0.018,-2.077,36.438,-192.993,8.545
-0.398,-0.066,-2.029,37.354,-209.473,14.160
-0.401,-0.114,-1.965,32.288,-222.595,22.766
-0.290,-0.114,-1.864,23.132,-235.352,30.396
-0.226,-0.080,-1.800,14.099,-252.563,33.386
-0.259,-0.050,-1.733,9.094,-272.034,30.945
-0.255,-0.037,-1.618,10.315,-290.649,23.315
-0.168,-0.065,-1.466,15.198,-310.730,12.207
-0.108,-0.036,-1.319,18.921,-333.557,2.563
-0.172,-0.079,-1.187,23.071,-354.797,-2.625
-0.187,-0.144,-1.026,29.236,-370.422,-8.179
-0.150,-0.245,-0.854,31.128,-379.883,-7.874
-0.096,-0.320,-0.688,24.902,-385.132,-0.977
-0.053,-0.338,-0.526,13.611,-388.062,10.925
-0.032,-0.299,-0.388,2.136,-389.954,24.658
-0.039,-0.242,-0.261,-6.470,-390.625,35.461
-0.038,-0.152,-0.133,-10.010,-390.686,42.480
-0.061,-0.024,-0.018,-5.737,-388.794,43.945
-0.098,0.106,0.083,8.667,-383.911,39.734
-0.085,0.172,0.178,34.302,-374.512,32.166
-0.105,0.161,0.276,68.054,-361.267,21.545
-0.079,0.134,0.393,102.112,-345.398,11.414
-0.016,0.000,0.501,128.845,-329.163,9.644
0.048,-0.161,0.635,144.165,-312.195,7.385
0.156,-0.332,0.810,145.081,-294.678,7.019
0.285,-0.507,0.999,129.517,-279.114,13.489
0.383,-0.571,1.162,98.083,-267.395,25.940
0.417,-0.479,1.317,56.885,-260.681,39.429
0.414,-0.310,1.456,20.630,-253.845,46.997
0.395,-0.107,1.558,-3.540,-243.286,49.316
0.357,0.121,1.647,-14.038,-227.295,49.255
0.291,0.277,1.745,-10.376,-205.322,46.936
0.240,0.321,1.836,1.404,-175.537,43.518
0.247,0.248,1.910,12.573,-139.404,41.138
0.196,0.189,1.953,14.832,-100.159,35.156
0.157,0.163,1.956,6.042,-57.251,27.039
0.172,0.171,1.908,-9.338,-12.390,17.700
0.199,0.211,1.816,-27.039,31.921,6.592
0.228,0.255,1.679,-43.213,75.806,-5.920
0.270,0.285,1.526,-55.603,116.455,-18.555
0.324,0.306,1.365,-64.392,152.954,-28.687
0.372,0.318,1.195,-69.031,185.242,-35.278
0.391,0.321,1.037,-69.519,212.830,-39.490
0.427,0.265,0.916,-66.833,235.657,-42.847
0.464,0.174,0.815,-64.148,252.441,-44.922
0.500,0.096,0.716,-63.843,265.625,-47.058
0.476,0.069,0.612,-67.200,273.499,-46.936
0.433,0.045,0.510,-70.679,278.931,-49.744
0.427,0.059,0.420,-71.045,283.325,-57.556
0.411,0.090,0.335,-67.383,286.072,-64.697
0.370,0.095,0.258,-58.594,287.598,-71.472
0.337,0.079,0.181,-46.387,288.391,-77.637
0.303,0.091,0.090,-32.776,289.917,-82.458
0.238,0.118,-0.013,-17.212,292.847,-84.595
0.172,0.109,-0.107,2.075,298.523,-84.351
0.126,0.079,-0.193,23.254,306.702,-82.825
0.100,0.024,-0.283,43.640,316.040,-78.979
0.078,-0.128,-0.386,59.509,325.012,-71.533
0.011,-0.312,-0.531,63.721,333.862,-59.509
-0.078,-0.425,-0.696,53.894,345.825,-46.814
-0.070,-0.448,-0.843,35.095,359.619,-34.119
-0.012,-0.378,-0.979,11.780,368.835,-18.982
0.024,-0.289,-1.087,-7.874,370.178,-1.953
0.046,-0.281,-1.162,-21.118,362.366,15.625
-0.014,-0.270,-1.258,-32.471,346.497,30.457
-0.115,-0.175,-1.359,-40.405,329.346,35.339
-0.199,-0.089,-1.493,-39.856,313.904,31.677
-0.307,-0.002,-1.649,-29.480,301.636,22.827
-0.392,-0.023,-1.804,-12.085,292.725,14.282
-0.352,-0.156,-1.886,4.028,284.058,10.498
-0.235,-0.330,-1.903,6.592,268.677,14.282
-0.183,-0.368,-1.906,-8.240,244.568,23.315
-0.276,-0.294,-1.924,-31.189,215.698,29.846
-0.226,-0.180,-1.886,-48.096,187.744,30.029
-0.151,-0.049,-1.840,-55.176,160.156,29.602
-0.182,0.066,-1.799,-49.927,134.583,27.039
-0.198,0.110,-1.743,-34.302,113.586,21.118
-0.154,0.040,-1.669,-16.418,96.680,15.869
-0.147,-0.028,-1.618,-5.981,82.092,12.207
-0.151,-0.051,-1.573,-3.967,70.801,8.972
-0.112,-0.076,-1.517,-6.836,61.890,6.897
-0.050,-0.088,-1.464,-12.878,53.772,5.981
0.007,-0.088,-1.408,-18.738,46.204,4.822
0.040,-0.072,-1.363,-23.621,38.696,3.174
0.048,-0.038,-1.329,-25.391,32.288,0.977
0.063,-0.027,-1.303,-22.705,27.649,-1.343
0.078,-0.043,-1.273,-16.541,24.048,-3.906
0.078,-0.067,-1.247,-10.620,20.874,-5.798
0.057,-0.094,-1.223,-6.653,18.066,-6.714
0.058,-0.126,-1.209,-4.639,15.869,-6.958
0.043,-0.165,-1.191,-5.127,14.221,-6.348
0.045,-0.175,-1.177,-7.690,12.512,-5.615
0.026,-0.177,-1.164,-9.949,11.475,-5.005
0.029,-0.169,-1.154,-11.047,10.620,-5.310
0.029,-0.155,-1.139,-10.132,9.521,-4.883
0.041,-0.146,-1.123,-6.348,8.179,-4.700
0.017,-0.148,-1.106,-1.343,6.287,-3.418
0.027,-0.151,-1.094,2.747,4.089,-1.465
0.004,-0.158,-1.078,5.249,2.563,-0.244
-0.007,-0.163,-1.065,4.822,1.526,2.014
-0.007,-0.146,-1.059,2.686,0.916,2.991
0.003,-0.125,-1.050,0.977,0.427,3.296
0.009,-0.122,-1.037,0.427,-0.427,2.625
0.015,-0.125,-1.023,0.549,-1.404,0.671
0.030,-0.136,-1.010,0.305,-2.869,-0.305
0.026,-0.117,-1.006,-1.282,-4.456,-0.183
0.033,-0.101,-1.000,-1.770,-5.615,-0.427
0.036,-0.103,-0.989,-1.038,-6.531,-0.671
0.025,-0.104,-0.975,-1.282,-7.202,-0.671
0.031,-0.123,-0.963,-2.502,-7.385,-0.488
0.049,-0.139,-0.951,-5.310,-7.446,-0.732
0.059,-0.124,-0.951,-8.789,-7.202,-1.465
0.054,-0.090,-0.952,-9.583,-6.348,-2.747
0.059,-0.089,-0.953,-7.141,-5.188,-3.967
0.067,-0.117,-0.948,-3.113,-3.784,-4.272

-0.401,-0.283,-2.134,30.457,-65.491,-6.287
-0.431,-0.293,-2.253,27.832,-88.806,-3.418
-0.471,-0.276,-2.372,23.987,-115.845,-0.427
-0.566,-0.250,-2.495,20.020,-144.836,3.601
-0.594,-0.209,-2.551,17.822,-171.631,7.996
-0.481,-0.177,-2.546,18.433,-199.158,11.780
-0.360,-0.202,-2.492,18.188,-229.858,15.869
-0.286,-0.206,-2.405,14.404,-264.404,21.790
-0.334,-0.131,-2.327,8.118,-300.781,26.550
-0.367,-0.104,-2.218,6.165,-332.764,28.625
-0.332,-0.128,-2.075,7.751,-360.046,28.137
-0.280,-0.145,-1.884,10.315,-384.705,24.170
-0.205,-0.223,-1.660,10.254,-408.936,21.362
-0.178,-0.270,-1.441,5.005,-432.190,22.156
-0.207,-0.279,-1.216,-3.723,-452.393,25.757
-0.246,-0.307,-0.983,-11.108,-466.553,31.982
-0.278,-0.324,-0.767,-17.761,-473.877,40.283
-0.325,-0.292,-0.556,-23.682,-476.929,51.025
-0.396,-0.275,-0.382,-26.001,-474.182,65.063
-0.470,-0.227,-0.211,-25.208,-464.172,79.773
-0.511,-0.164,-0.022,-17.029,-449.097,88.867
-0.501,-0.107,0.139,-1.892,-431.152,92.102
-0.536,0.032,0.272,18.005,-412.048,90.515
-0.539,0.127,0.392,45.227,-390.991,89.905
-0.507,0.089,0.515,78.064,-368.164,82.886
-0.439,0.040,0.689,111.206,-344.543,63.171
-0.343,-0.093,0.897,136.108,-323.608,41.504
-0.208,-0.304,1.119,144.836,-306.946,29.175
-0.115,-0.439,1.349,130.493,-296.570,26.978
-0.072,-0.436,1.530,93.994,-291.321,30.151
-0.041,-0.286,1.681,49.927,-284.241,37.903
-0.033,-0.039,1.803,13.367,-271.240,46.387
-0.088,0.251,1.940,-7.202,-251.648,52.063
-0.132,0.432,2.083,-9.399,-224.060,51.147
-0.157,0.467,2.215,-1.709,-189.636,44.556
-0.224,0.499,2.298,4.822,-147.644,40.405
-0.252,0.407,2.338,4.700,-104.004,36.377
-0.296,0.460,2.332,0.671,-52.124,16.235
-0.234,0.497,2.269,-5.554,2.808,1.831
-0.216,0.484,2.141,-14.771,52.063,-4.944
-0.208,0.427,1.974,-21.851,103.821,-15.564
-0.118,0.319,1.780,-31.433,156.067,-29.236
-0.018,0.224,1.580,-44.983,203.247,-41.321
0.049,0.206,1.377,-61.340,242.920,-51.514
0.111,0.236,1.176,-74.646,275.024,-60.242
0.146,0.281,0.981,-80.505,301.208,-66.101
0.195,0.260,0.821,-76.965,323.181,-69.397
0.297,0.185,0.692,-68.176,340.271,-71.411
0.315,0.126,0.621,-60.425,350.769,-67.383
0.229,-0.061,0.541,-58.228,353.882,-58.228
0.245,-0.189,0.462,-60.852,355.408,-70.374
0.297,-0.222,0.359,-69.397,354.492,-82.520
0.240,-0.249,0.223,-81.970,351.379,-85.632
0.135,-0.216,0.036,-93.445,350.952,-90.576
0.040,-0.112,-0.151,-97.168,356.628,-98.938
-0.033,-0.051,-0.334,-87.952,369.141,-109.802
-0.138,0.012,-0.533,-66.895,387.085,-120.361
-0.286,0.053,-0.767,-32.104,412.598,-132.324
-0.331,-0.028,-0.984,14.099,441.284,-145.386
-0.247,-0.164,-1.124,62.500,464.111,-150.024
-0.201,-0.253,-1.305,99.670,474.792,-140.686
-0.074,-0.372,-1.390,124.817,473.816,-118.286
0.054,-0.589,-1.431,129.822,450.684,-78.247
-0.011,-0.769,-1.515,108.032,410.522,-28.015
-0.184,-0.815,-1.635,66.284,365.356,14.526
-0.270,-0.751,-1.712,18.433,321.411,41.809
-0.297,-0.567,-1.759,-25.879,279.358,55.603
-0.319,-0.294,-1.776,-58.533,241.211,56.030
-0.281,-0.044,-1.761,-70.984,208.130,48.157
-0.224,0.121,-1.731,-64.697,178.467,38.635
-0.222,0.239,-1.700,-46.326,153.442,27.527
-0.222,0.235,-1.675,-20.691,135.742,14.160
-0.236,0.122,-1.652,2.991,125.366,2.258
-0.241,0.008,-1.627,18.372,121.033,-9.094
-0.172,-0.094,-1.589,22.705,119.568,-18.616
-0.097,-0.184,-1.553,16.602,117.371,-22.278
-0.080,-0.234,-1.548,3.296,113.281,-21.973
-0.084,-0.230,-1.548,-10.681,108.643,-20.569
-0.042,-0.222,-1.541,-21.240,102.783,-18.494
-0.010,-0.188,-1.542,-27.344,93.323,-16.785
-0.016,-0.129,-1.550,-26.672,82.397,-16.602
-0.026,-0.104,-1.552,-18.127,72.388,-17.883
0.014,-0.145,-1.532,-6.104,63.171,-18.921
0.015,-0.241,-1.503,2.930,53.955,-18.066
0.036,-0.293,-1.468,4.944,44.495,-16.541
0.048,-0.319,-1.423,1.282,35.706,-13.367
0.061,-0.302,-1.371,-6.348,27.283,-8.850
0.047,-0.252,-1.334,-13.977,19.226,-4.150
0.005,-0.190,-1.305,-17.700,13.184,-1.465
-0.030,-0.174,-1.270,-15.381,10.193,-0.977
-0.030,-0.192,-1.228,-10.071,9.094,-1.709
-0.007,-0.210,-1.189,-4.883,8.057,-3.174
-0.011,-0.224,-1.156,-1.648,6.226,-3.784
-0.036,-0.230,-1.127,-0.793,3.601,-3.052
-0.046,-0.224,-1.105,-1.343,1.526,-1.770
-0.061,-0.208,-1.087,-2.319,0.183,-0.549
-0.059,-0.185,-1.068,-2.686,-0.244,0.549
-0.049,-0.168,-1.048,-2.014,-0.549,1.526
-0.034,-0.161,-1.025,-0.549,-1.404,1.465
-0.020,-0.169,-0.999,0.244,-2.380,1.465
-0.012,-0.171,-0.986,0.305,-3.418,0.977
-0.025,-0.159,-0.986,0.183,-3.601,-0.366
-0.022,-0.157,-0.982,0.977,-2.502,-1.770
0.004,-0.168,-0.971,2.380,-1.221,-2.991
0.031,-0.180,-0.961,2.991,-0.610,-3.418
0.047,-0.188,-0.959,2.625,-0.793,-3.174
0.044,-0.191,-0.965,1.953,-1.099,-2.808
0.053,-0.192,-0.965,1.953,-0.427,-2.686
0.069,-0.179,-0.962,2.014,0.488,-2.319
0.083,-0.177,-0.965,2.319,0.732,-1.709
0.082,-0.180,-0.968,3.052,0.305,-0.122
0.072,-0.172,-0.976,2.747,0.061,1.892
0.050,-0.162,-0.984,2.319,1.221,3.357
0.044,-0.159,-0.990,2.563,2.930,3.540
0.050,-0.145,-0.996,2.319,4.639,2.686
0.064,-0.152,-0.998,2.991,5.493,1.892
0.064,-0.157,-1.000,3.479,5.371,2.197
0.053,-0.154,-1.003,2.930,4.456,2.319
0.040,-0.154,-1.008,2.441,3.784,2.258

-0.298,-0.136,-2.204,55.176,-52.002,-5.981
-0.332,-0.117,-2.294,53.223,-78.308,-5.310
-0.378,-0.103,-2.358,53.040,-106.934,-7.385
-0.435,-0.095,-2.398,54.565,-137.146,-12.207
-0.460,-0.112,-2.405,57.129,-167.480,-18.982
